age	region	kids04	kids59	compositeHourlyWages	education	working	familyIncome
4076	29	Ontario	Yes	No	22.59	15	TRUE	26386
4077	54	Atlantic	No	No	0	10	FALSE	15864
4078	47	Quebec	No	No	8.5	9.8	TRUE	11255
4079	52	Ontario	No	No	0	10	FALSE	8847
4080	44	Prairies	No	No	5.81	12.5	TRUE	32538
4083	51	Atlantic	No	No	11.25	9	TRUE	55433
4084	38	Atlantic	No	No	5.25	7	TRUE	14287
4085	28	Atlantic	Yes	No	11	14	TRUE	40898
4086	31	Atlantic	No	No	0	10	FALSE	27590
4087	36	Atlantic	Yes	No	14	14	TRUE	25455
4088	37	Atlantic	Yes	No	10.26	11.5	TRUE	53071
4089	30	Ontario	Yes	No	8	13	TRUE	11426
4090	42	Quebec	No	No	0	14	FALSE	46760
4091	57	Quebec	No	No	0	10	FALSE	45465
4094	38	Prairies	No	No	6	12.6	TRUE	30547
4095	35	Prairies	No	No	4.09	12	TRUE	59021
4096	47	Ontario	No	No	16.66	15	TRUE	53170
4097	36	Ontario	No	Yes	40.35	11	TRUE	12929
4098	30	Ontario	No	No	29.14	15	TRUE	33810
4100	35	Quebec	Yes	Yes	0	12	FALSE	35068
4101	57	Ontario	No	No	0	15	FALSE	34569
4102	39	Atlantic	No	Yes	13.44	13.3	TRUE	88355
4103	30	Ontario	Yes	Yes	0	15	FALSE	46612
4104	48	Ontario	No	No	8	13	TRUE	18450
4105	42	Ontario	No	No	20.57	12.5	TRUE	43981
4106	40	Atlantic	No	Yes	12.46	13	TRUE	31958
4107	48	Ontario	No	No	0	15	FALSE	46017
4108	52	Ontario	No	No	7	12	TRUE	6400
4109	38	Prairies	No	No	15.53	11	TRUE	41834
4110	26	Prairies	No	No	8.44	14.3	TRUE	23841
4111	46	Quebec	No	No	20.3	16	TRUE	44727
4112	52	Prairies	No	No	21.2	16	TRUE	3053
4113	32	Prairies	Yes	No	6.77	12	TRUE	21916
4114	21	Ontario	No	No	7	12.5	TRUE	16763
4115	46	Prairies	No	No	14.65	14	TRUE	57446
4116	44	Prairies	No	Yes	0	6	FALSE	29050
4118	33	Atlantic	No	No	8.93	14	TRUE	38822
4119	62	BC	No	No	0	9	FALSE	11383
4120	38	Prairies	No	No	8.9	12.5	TRUE	36018
4121	40	Atlantic	No	No	5.55	10.5	TRUE	26016
4122	49	Quebec	No	No	19.2	7	TRUE	17177
4123	57	Quebec	No	No	0	6	FALSE	6342
4125	42	BC	No	Yes	0	12.5	FALSE	2969
4126	43	Ontario	No	No	10.08	12	TRUE	39178
4127	31	Ontario	No	No	10	14.3	TRUE	0
4129	41	Prairies	No	No	0	17	FALSE	27785
4130	50	Prairies	No	No	0	10	FALSE	20440
4131	65	Quebec	No	No	0	9	FALSE	28823
4132	38	Atlantic	No	No	11.41	9.5	TRUE	58486
4134	25	Ontario	Yes	No	10.36	16	TRUE	29996
4135	29	Atlantic	Yes	No	18.94	15	TRUE	28049
4136	43	Prairies	No	No	17.19	12	TRUE	60357
4137	58	Prairies	No	Yes	0	13	FALSE	19134
4138	62	Ontario	No	No	0	4	FALSE	26653
4139	43	Quebec	No	No	17.15	10.5	TRUE	39791
4140	25	Prairies	Yes	No	7.97	11.5	TRUE	34225
4141	65	Atlantic	No	No	0	8	FALSE	42817
4142	39	Ontario	No	No	13.71	12	TRUE	33406
4143	26	Ontario	Yes	No	14.51	14	TRUE	31787
4144	34	Quebec	No	No	10	11.4	TRUE	10347
4145	44	Quebec	No	No	13.71	14	TRUE	30739
4146	54	Atlantic	No	No	0	7	FALSE	36990
4147	30	Atlantic	Yes	No	8.96	11	TRUE	21464
4148	44	Quebec	No	No	0	12	FALSE	26397
4149	30	Ontario	Yes	No	9.6	14	TRUE	11686
4150	30	Atlantic	No	No	12.03	14	TRUE	25144
4151	44	Prairies	No	No	17.94	12	TRUE	40142
4152	58	Quebec	No	No	6.13	11	TRUE	13231
4153	48	Atlantic	No	No	12.67	12	TRUE	31215
4154	54	Prairies	No	No	0	12	FALSE	39060
4155	33	Atlantic	No	No	6.08	8	TRUE	22317
4156	32	BC	No	No	6.4	12	TRUE	30232
4157	63	Quebec	No	No	0	14	FALSE	15562
4158	40	BC	No	Yes	6	12	TRUE	35426
4159	31	Quebec	Yes	Yes	12.01	17.5	TRUE	19926
4160	34	Ontario	No	No	20.26	13.5	TRUE	45049
4161	52	Ontario	No	No	0	12	FALSE	84856
4163	28	Prairies	No	Yes	11.04	14.2	TRUE	32546
4164	47	Atlantic	No	No	6.75	14.1	TRUE	71021
4165	37	Ontario	No	Yes	0	8	FALSE	18021
4166	43	Quebec	No	No	7.78	14	TRUE	35082
4167	36	Ontario	No	No	0	10	FALSE	46265
4168	33	Prairies	No	Yes	11.25	12	TRUE	24953
4169	32	Quebec	No	Yes	0	11	FALSE	34777
4170	36	Ontario	No	Yes	10.16	12.5	TRUE	22865
4171	39	Quebec	Yes	Yes	20.43	12	TRUE	14919
4172	33	Ontario	No	Yes	10.16	12	TRUE	30650
4173	34	Ontario	No	No	7.5	12	TRUE	45672
4174	42	Atlantic	No	No	11.51	12	TRUE	72134
4175	58	Ontario	No	No	0	8	FALSE	51492
4176	39	Atlantic	No	No	10	12.5	TRUE	36008
4177	58	Prairies	No	No	0	9	FALSE	12314
4178	28	Prairies	Yes	Yes	0	13.5	FALSE	0
4179	41	Quebec	No	No	20.53	15	TRUE	22730
4181	47	Ontario	No	Yes	6.72	14	TRUE	24859
4182	50	Ontario	No	No	0	12	FALSE	18506
4183	39	Atlantic	No	No	12.07	13	TRUE	7917
4184	43	Ontario	No	No	0	13	FALSE	39853
4185	39	Quebec	No	No	19.97	13	TRUE	26520
4187	44	Ontario	No	No	0	15	FALSE	60716
4188	24	Prairies	Yes	Yes	9.8	17	TRUE	15315
4189	52	Atlantic	No	No	9.22	10	TRUE	28269
4190	45	Prairies	No	No	20	16	TRUE	56371
4193	65	BC	No	No	0	4	FALSE	53117
4194	39	Ontario	No	No	0	15	FALSE	33874
4195	54	Ontario	No	No	11.52	12	TRUE	39878
4196	60	Atlantic	No	No	0	16	FALSE	90482
4197	47	Atlantic	No	No	18.82	16.5	TRUE	29533
4198	40	Ontario	Yes	Yes	0	16	FALSE	19105
4199	63	Atlantic	No	No	0	10	FALSE	12519
4200	50	Atlantic	No	No	20.82	13	TRUE	18947
4201	50	Quebec	No	No	11.35	10	TRUE	12302
4203	53	Atlantic	No	No	18	14	TRUE	44007
4204	36	BC	No	Yes	12	12	TRUE	30849
4205	38	Quebec	No	No	15.36	16.5	TRUE	46348
4206	52	BC	No	No	12	13.1	TRUE	33964
4207	51	Prairies	No	No	0	12	FALSE	5539
4208	22	Quebec	Yes	No	0	11	FALSE	30855
4209	50	Prairies	No	No	0	10.5	FALSE	53813
4210	47	Quebec	No	No	0	7	FALSE	62137
4211	42	BC	No	No	19.2	12	TRUE	51154
4213	27	BC	No	No	0	13.5	FALSE	28054
4214	49	Ontario	No	No	9.69	8	TRUE	49276
4215	50	Ontario	No	No	0	13	FALSE	36096
4217	35	Ontario	Yes	No	0	12	FALSE	25324
4218	37	Atlantic	No	Yes	11.6	12	TRUE	30011
4219	41	Ontario	Yes	Yes	12.14	12	TRUE	29718
4220	29	Prairies	Yes	No	12	12.5	TRUE	57789
4221	35	Prairies	No	No	13.02	13	TRUE	33071
4222	44	Atlantic	No	No	15.91	14	TRUE	27626
4223	24	Prairies	No	No	6.5	14.5	TRUE	0
4224	61	Atlantic	No	No	0	12	FALSE	52909
4226	35	Atlantic	No	Yes	0	12.5	FALSE	30266
4227	38	Quebec	Yes	Yes	20.48	17	TRUE	37393
4228	40	Quebec	No	No	8	12	TRUE	19181
4229	44	Ontario	No	No	0	14	FALSE	16542
4230	34	BC	Yes	Yes	12	12	TRUE	21239
4231	42	Atlantic	No	No	0	9	FALSE	12287
4232	47	Quebec	No	No	11.38	5	TRUE	28481
4233	62	Atlantic	No	No	0	18	FALSE	33355
4234	41	Prairies	No	Yes	17.01	12	TRUE	46707
4235	42	BC	No	No	18.16	13.3	TRUE	7691
4236	29	Atlantic	Yes	No	10.5	13	TRUE	19937
4237	38	Atlantic	No	No	14.15	9	TRUE	31696
4239	50	Quebec	No	No	0	10	FALSE	28539
4240	44	Atlantic	No	Yes	13.79	18	TRUE	32006
4241	56	Ontario	No	No	0	8	FALSE	9153
4242	46	Quebec	No	No	16	12.5	TRUE	28163
4243	47	Prairies	No	Yes	0	4	FALSE	35166
4244	34	Ontario	No	Yes	13.31	13	TRUE	29628
4245	54	Quebec	No	No	0	13	FALSE	40385
4246	47	Ontario	No	No	0	8	FALSE	27881
4247	30	Prairies	Yes	Yes	12	13	TRUE	45140
4248	49	Ontario	No	No	13.09	16	TRUE	49567
4249	26	Ontario	No	No	12.36	14	TRUE	29071
4250	37	Prairies	Yes	Yes	8.62	16	TRUE	46358
4251	49	Ontario	No	No	18.61	12.5	TRUE	40139
4252	58	BC	No	No	7	12.5	TRUE	24256
4253	58	BC	No	No	34.36	12	TRUE	46660
4254	55	Ontario	No	No	0	16	FALSE	53727
4255	36	Atlantic	No	No	7.65	9	TRUE	25038
4256	48	Atlantic	No	No	0	13	FALSE	36989
4257	59	BC	No	No	11	6	TRUE	35958
4259	33	Prairies	Yes	No	0	13	FALSE	41705
4261	62	Quebec	No	No	0	7	FALSE	12461
4262	39	Atlantic	No	No	5.9	7	TRUE	22614
4264	52	Atlantic	No	No	0	13	FALSE	34222
4265	36	Prairies	Yes	Yes	12.51	13	TRUE	61383
4266	39	Ontario	No	No	0	12.5	FALSE	34899
4267	44	BC	No	Yes	8.25	12.5	TRUE	37475
4268	37	Quebec	No	Yes	0	16	FALSE	26768
4269	39	Prairies	No	No	6.94	5	TRUE	37005
4270	53	Prairies	No	No	0	15	FALSE	11736
4271	63	BC	No	No	8.5	12	TRUE	53722
4272	54	Atlantic	No	No	0	2	FALSE	23074
4273	43	Ontario	No	Yes	14.87	15	TRUE	25499
4274	51	Atlantic	No	No	0	10	FALSE	38117
4275	39	Prairies	No	Yes	14.94	13	TRUE	22557
4276	47	Quebec	No	No	0	11	FALSE	43517
4277	31	Atlantic	Yes	Yes	0	10	FALSE	12248
4278	62	Quebec	No	No	0	11	FALSE	21703
4279	44	Prairies	No	No	8	9	TRUE	31471
4280	44	Ontario	No	No	23.07	17	TRUE	42308
4281	29	Atlantic	No	No	6.5	13	TRUE	38428
4282	46	Prairies	No	No	0	12.5	FALSE	30686
4283	43	Ontario	No	No	14	15	TRUE	33163
4284	45	Quebec	No	No	0	12	FALSE	17765
4285	42	Ontario	No	No	0	12.5	FALSE	27521
4286	33	Prairies	Yes	Yes	0	16	FALSE	37575
4287	37	Ontario	No	Yes	0	12	FALSE	32277
4288	40	BC	No	No	0	14	FALSE	26248
4289	33	Ontario	No	No	0	9	FALSE	25458
4290	41	BC	Yes	No	0	12	FALSE	14536
4291	29	BC	Yes	No	19.3	13	TRUE	25742
4292	28	Atlantic	Yes	Yes	0	12	FALSE	0
4293	35	Atlantic	No	No	0	9	FALSE	16721
4294	60	Atlantic	No	No	0	6.5	FALSE	13374
4295	29	Ontario	Yes	Yes	6.82	16	TRUE	43755
4296	42	Ontario	No	No	0	11.1	FALSE	39551
4297	36	Prairies	Yes	Yes	0	12	FALSE	32536
4298	57	Quebec	No	No	16.67	16.1	TRUE	38259
4299	29	Prairies	No	No	12.54	14	TRUE	32939
4300	37	Atlantic	No	No	9	9.9	TRUE	16215
4301	37	BC	No	Yes	0	16	FALSE	26491
4302	47	Prairies	No	No	7	12	TRUE	5339
4303	33	Atlantic	No	No	0	14	FALSE	39049
4304	34	Prairies	Yes	No	19	13	TRUE	38019
4306	39	Ontario	No	No	26.11	17	TRUE	4698
4307	57	Ontario	No	No	0	11	FALSE	42497
4308	54	Atlantic	No	No	12.02	10	TRUE	33023
4309	32	Atlantic	Yes	Yes	11.15	13.5	TRUE	26749
4310	33	Ontario	No	Yes	0	11	FALSE	26484
4312	49	Quebec	No	No	7.74	12	TRUE	33595
4313	32	Ontario	Yes	Yes	23.16	14	TRUE	16452
4314	34	Prairies	No	Yes	13.82	16.5	TRUE	69599
4315	46	Quebec	No	No	6.01	11	TRUE	31757
4316	26	Ontario	No	No	14	10.5	TRUE	29184
4317	37	BC	No	No	0	12.5	FALSE	30765
4318	28	Ontario	Yes	No	18	18.2	TRUE	24623
4319	30	Quebec	No	No	5.82	18.3	TRUE	15094
4320	42	Ontario	No	Yes	0	12	FALSE	22714
4321	25	Prairies	Yes	No	0	12	FALSE	38218
4322	64	Ontario	No	No	23	17	TRUE	81758
4323	30	Ontario	Yes	No	26.4	19	TRUE	0
4324	63	Quebec	No	No	0	12	FALSE	19688
4325	56	Ontario	No	No	30.69	14	TRUE	38768
4327	24	Prairies	Yes	No	5.77	9	TRUE	18086
4328	56	Atlantic	No	No	0	16	FALSE	164306
4329	32	Atlantic	Yes	Yes	10.17	12	TRUE	12821
4330	60	Atlantic	No	No	12.25	12	TRUE	11858
4331	53	Prairies	Yes	No	0	5	FALSE	48202
4332	64	Quebec	No	No	0	7	FALSE	41091
4333	47	Ontario	No	No	0	18	FALSE	71801
4334	42	Ontario	No	Yes	10.72	10	TRUE	23378
4335	36	Atlantic	No	Yes	0	7	FALSE	12872
4336	54	Ontario	No	No	30.82	16	TRUE	64828
4337	39	Ontario	No	No	14.4	12.8	TRUE	42193
4338	32	Atlantic	Yes	No	7.86	11.5	TRUE	15184
4339	49	Prairies	No	No	0	14	FALSE	40844
4340	51	BC	No	No	0	14	FALSE	37849
4341	43	Quebec	No	No	20.43	15	TRUE	35540
4342	65	Prairies	No	No	5.42	13	TRUE	6430
4343	35	Prairies	Yes	Yes	0	12	FALSE	22546
4344	41	Prairies	No	Yes	23.04	12	TRUE	76947
4345	38	Atlantic	Yes	Yes	0	12	FALSE	25882
4346	36	BC	Yes	No	9.2	11.5	TRUE	34391
4347	46	Quebec	No	Yes	0	7	FALSE	24934
4348	55	Ontario	No	No	12.8	17	TRUE	68906
4349	30	Ontario	Yes	Yes	0	12	FALSE	33977
4351	32	Atlantic	No	Yes	18.1	14	TRUE	51579
4352	32	Ontario	Yes	No	14.75	12	TRUE	22078
4353	38	Ontario	No	No	6.7	8	TRUE	29083
4354	36	Ontario	No	No	14.85	15.5	TRUE	47989
4355	54	Quebec	No	No	8.33	9	TRUE	35006
4356	35	Prairies	Yes	No	28.52	19	TRUE	25155
4357	40	Prairies	No	No	5.76	16.8	TRUE	22930
4358	46	Quebec	No	Yes	0	7	FALSE	33988
4359	54	Prairies	No	No	6.75	11	TRUE	1281
4360	60	Prairies	No	No	0	12	FALSE	28761
4361	51	Atlantic	No	No	20.15	14	TRUE	20866
4362	34	Prairies	No	Yes	0	12.5	FALSE	29947
4363	19	Quebec	No	No	6.54	14.3	TRUE	6762
4364	29	BC	No	Yes	10.35	11	TRUE	30124
4365	30	BC	No	Yes	6	12	TRUE	35511
4366	32	Atlantic	Yes	No	18.62	16.1	TRUE	30637
4367	28	Ontario	Yes	No	8	14	TRUE	24900
4368	64	Ontario	No	No	0	13	FALSE	56602
4369	30	Atlantic	No	No	9.6	17.7	TRUE	33270
4370	48	BC	No	No	0	10	FALSE	45064
4371	54	Ontario	No	No	0	12	FALSE	36658
4372	54	Ontario	No	No	19	9	TRUE	25183
4373	44	Prairies	No	No	0	12.1	FALSE	41929
4374	44	Quebec	No	No	0	13	FALSE	35468
4375	36	BC	No	No	24.91	12	TRUE	22459
4376	57	Atlantic	No	No	0	7	FALSE	71232
4377	47	BC	No	No	10.33	14.2	TRUE	54468
4378	48	Ontario	No	No	12.47	13.5	TRUE	46783
4379	47	Prairies	No	No	0	8	FALSE	16714
4380	48	Atlantic	Yes	No	0	13.5	FALSE	49789
4381	38	Prairies	No	Yes	6.85	12.5	TRUE	58515
4382	52	Prairies	No	No	0	10.5	FALSE	22219
4383	49	Prairies	No	No	36.78	14	TRUE	148635
4384	39	Atlantic	Yes	No	15.74	19	TRUE	55290
4385	60	Ontario	No	No	9.54	14.1	TRUE	32991
4386	32	Ontario	Yes	No	0	17.5	FALSE	55570
4387	33	BC	Yes	No	0	16	FALSE	37349
4388	26	Ontario	Yes	No	4.53	14.3	TRUE	19607
4389	57	Ontario	No	No	31.2	14	TRUE	31097
4390	43	BC	No	No	21.68	12.1	TRUE	14692
4391	31	Atlantic	No	Yes	8.5	12	TRUE	28517
4392	43	Ontario	Yes	Yes	16	13	TRUE	4192
4394	54	Ontario	No	No	0	15	FALSE	95022
4395	42	Ontario	No	Yes	8.17	12	TRUE	35888
4396	35	Ontario	Yes	No	25.7	16	TRUE	29737
4397	51	Prairies	No	No	7	11.5	TRUE	30250
4398	48	BC	No	No	0	12	FALSE	65663
4399	41	BC	No	No	0	12.5	FALSE	23989
4400	42	Prairies	No	No	0	12	FALSE	43301
4401	53	Atlantic	No	No	0	9	FALSE	23226
4402	34	Quebec	Yes	Yes	10.89	14	TRUE	12501
4403	33	Ontario	Yes	No	0	16	FALSE	40884
4404	46	Ontario	No	No	10.32	8.8	TRUE	52134
4405	38	Prairies	No	No	15.24	20	TRUE	129317
4406	35	Prairies	No	No	0	13	FALSE	53509
4407	57	BC	No	No	0	11	FALSE	18956
4408	19	BC	No	No	14.29	12.5	TRUE	27273
4409	42	Prairies	No	Yes	9.2	13	TRUE	49926
4410	63	Prairies	No	No	0	12	FALSE	15006
4411	47	Quebec	No	No	24.29	20	TRUE	37017
4412	28	Atlantic	Yes	Yes	9	8.5	TRUE	48434
4413	27	Prairies	Yes	No	0	16.8	FALSE	3308
4414	53	Ontario	No	No	21.5	14	TRUE	44868
4415	43	Prairies	No	No	13.82	12	TRUE	32993
4416	50	Quebec	No	No	5.12	12	TRUE	51202
4417	54	Ontario	No	No	7	14	TRUE	59903
4418	32	Quebec	No	Yes	11	11	TRUE	19529
4419	45	Ontario	No	Yes	9.5	12	TRUE	31334
4420	33	Prairies	Yes	No	22.02	17	TRUE	27363
4421	48	Quebec	No	No	14	13	TRUE	27008
4422	51	Atlantic	No	No	7	9.3	TRUE	38212
4423	43	Atlantic	No	No	0	14	FALSE	92109
4424	55	Atlantic	No	No	9	12	TRUE	14412
4427	44	Ontario	No	Yes	6.68	10	TRUE	26697
4428	29	Prairies	No	No	10.27	12	TRUE	25938
4429	27	Quebec	No	No	0	12	FALSE	7893
4430	58	Ontario	No	No	15.36	12.5	TRUE	17851
4431	42	Ontario	No	No	19.2	20	TRUE	51616
4432	50	BC	No	No	14.81	13	TRUE	10484
4433	50	Ontario	No	No	18.64	12.5	TRUE	23270
4435	43	Prairies	No	No	9.93	11	TRUE	27492
4437	45	Atlantic	No	No	9.19	12.5	TRUE	19280
4438	46	Quebec	No	No	19.2	16	TRUE	239
4439	31	Quebec	Yes	Yes	10.47	20	TRUE	22746
4440	35	Ontario	No	Yes	18.12	15	TRUE	32630
4441	39	Ontario	No	Yes	14.85	12	TRUE	47765
4442	30	Prairies	No	Yes	15.28	11	TRUE	16791
4443	24	Atlantic	No	No	5.69	12	TRUE	8221
4444	30	Prairies	Yes	Yes	7.21	14.5	TRUE	44555
4445	44	Prairies	No	No	0	13.5	FALSE	37486
4446	28	Prairies	Yes	No	0	12	FALSE	34307
4447	44	Prairies	No	No	0	8.5	FALSE	44534
4448	38	Prairies	No	Yes	14.84	12	TRUE	30020
4449	32	Ontario	Yes	No	11.17	14	TRUE	34339
4450	24	Prairies	Yes	No	11.78	13	TRUE	14839
4451	35	Quebec	No	No	16.61	15	TRUE	20550
4452	45	BC	No	Yes	16.67	15	TRUE	11877
4453	48	Quebec	No	No	0	8	FALSE	34097
4454	41	Ontario	No	Yes	42.88	20	TRUE	16852
4455	41	Atlantic	No	No	0	12	FALSE	29342
4456	47	Prairies	No	No	17.4	14	TRUE	29027
4457	44	Quebec	No	No	16.02	12	TRUE	20215
4458	46	Atlantic	No	No	9.36	10	TRUE	24293
4460	39	Quebec	No	No	13.8	11.5	TRUE	8530
4461	46	Atlantic	No	Yes	0	10	FALSE	28984
4462	35	Atlantic	Yes	Yes	25.43	18	TRUE	47298
4463	40	BC	Yes	No	0	16	FALSE	23463
4464	38	Ontario	No	No	21.88	12.5	TRUE	46392
4465	42	Ontario	No	No	21.5	11	TRUE	31981
4466	44	Ontario	No	No	17.01	12	TRUE	37678
4467	31	Prairies	No	Yes	0	10	FALSE	44331
4468	35	Ontario	Yes	Yes	14.51	14	TRUE	26093
4470	61	Prairies	No	No	0	14	FALSE	21117
4471	34	Ontario	Yes	No	0	10	FALSE	25964
4473	25	Ontario	Yes	No	7.5	12	TRUE	14200
4474	46	Prairies	No	No	7	10	TRUE	29845
4475	35	Prairies	No	Yes	0	12	FALSE	29673
4476	50	Atlantic	No	No	0	8	FALSE	14779
4477	28	Ontario	No	No	10.08	11	TRUE	25022
4478	58	Prairies	No	No	10.15	11	TRUE	6938
4480	37	Ontario	No	Yes	0	10.7	FALSE	12176
4481	48	Ontario	No	No	10	13	TRUE	49901
4482	27	Prairies	Yes	No	11.52	12	TRUE	28502
4483	32	Atlantic	No	Yes	0	12	FALSE	31549
4484	62	Ontario	No	No	0	11	FALSE	30828
4485	34	Ontario	No	Yes	16.58	12	TRUE	25545
4486	43	BC	No	Yes	17.92	15	TRUE	56768
4487	43	Prairies	No	Yes	0	15	FALSE	10214
4488	32	Ontario	Yes	No	17.72	12	TRUE	6803
4490	56	Ontario	No	No	21.94	20	TRUE	56095
4491	42	BC	No	Yes	25.09	15	TRUE	21801
4492	63	Ontario	No	No	0	10.5	FALSE	27494
4493	44	Ontario	No	No	14.61	12	TRUE	49368
4495	41	Ontario	No	Yes	10.96	10.5	TRUE	21062
4496	58	Quebec	No	No	22.94	12.5	TRUE	19056
4497	57	Prairies	No	No	0	12	FALSE	4830
4498	45	Ontario	No	No	16.53	12.5	TRUE	64402
4499	34	Prairies	No	Yes	22.99	12	TRUE	8445
4500	28	Prairies	No	No	10.42	12	TRUE	22667
4501	49	Ontario	No	No	24.93	16	TRUE	58197
4502	61	Ontario	No	No	0	10	FALSE	24459
4503	52	Ontario	No	No	7.35	10	TRUE	16885
4504	53	Quebec	No	No	12.7	9	TRUE	23699
4505	54	Prairies	No	No	0	12.5	FALSE	55238
4506	62	Quebec	No	No	0	7	FALSE	49355
4507	40	Quebec	No	No	4.5	15.3	TRUE	10895
4508	36	Prairies	Yes	Yes	0	13	FALSE	37653
4509	25	Quebec	Yes	No	0	12	FALSE	26789
4510	64	Prairies	No	No	0	12	FALSE	19020
4511	40	Ontario	No	No	6.89	16.1	TRUE	64630
4512	35	Atlantic	No	Yes	6	10	TRUE	30817
4513	28	Atlantic	No	Yes	6	10	TRUE	27594
4514	56	Atlantic	No	No	0	11	FALSE	34390
4515	38	Atlantic	No	Yes	16.39	12	TRUE	15805
4516	64	Atlantic	No	No	0	10	FALSE	20494
4517	47	Atlantic	No	No	13.33	17	TRUE	43465
4518	39	Atlantic	No	No	12.63	17	TRUE	34730
4519	34	Ontario	No	No	22.02	13.5	TRUE	22126
4520	50	Atlantic	No	No	11.59	12	TRUE	32805
4521	61	Atlantic	No	No	0	13	FALSE	22728
4522	36	BC	No	No	6	11	TRUE	40836
4523	34	Atlantic	No	No	10.42	12	TRUE	37616
4524	37	Quebec	No	Yes	22.5	15	TRUE	30985
4525	64	Ontario	No	No	0	9	FALSE	27486
4526	38	Prairies	No	No	4.51	12	TRUE	25227
4527	27	Prairies	Yes	No	14.03	14	TRUE	22314
4528	60	Ontario	No	No	24	17	TRUE	37457
4529	44	Atlantic	No	Yes	22.02	16.2	TRUE	27391
4530	44	Atlantic	No	No	0	10	FALSE	10374
4531	31	Ontario	Yes	No	0	12	FALSE	9731
4532	19	Atlantic	No	No	0	11	FALSE	39844
4533	45	Atlantic	No	No	0	12.4	FALSE	34786
4535	57	BC	No	No	0	10	FALSE	27223
4536	60	BC	No	No	6.39	10	TRUE	45360
4537	27	Prairies	Yes	No	0	12	FALSE	12497
4539	64	Quebec	No	No	0	6	FALSE	18823
4540	34	Atlantic	Yes	No	10.24	12.5	TRUE	34320
4541	52	Ontario	No	No	0	8	FALSE	30906
4542	48	Quebec	No	No	0	12	FALSE	58273
4543	51	Ontario	No	No	0	14	FALSE	82818
4544	31	Prairies	No	Yes	10.56	13.3	TRUE	47745
4545	46	Atlantic	No	No	7.87	10.5	TRUE	2973
4546	35	Atlantic	No	Yes	0	14	FALSE	25093
4547	49	Quebec	No	No	10	15	TRUE	29566
4548	41	Ontario	No	No	24.59	14.1	TRUE	66817
4549	45	Prairies	No	No	11.54	13.1	TRUE	56804
4550	44	Atlantic	No	No	0	15.5	FALSE	62182
4551	43	Prairies	No	No	12.57	12.5	TRUE	39659
4552	39	BC	No	No	0	11	FALSE	22690
4553	31	Prairies	Yes	No	7	10	TRUE	39863
4554	31	Atlantic	No	Yes	0	8	FALSE	22236
4555	54	Ontario	No	No	0	11	FALSE	14242
4556	37	Ontario	No	Yes	24.44	13.3	TRUE	37558
4557	63	Ontario	No	No	0	7	FALSE	32421
4558	58	Ontario	No	No	16.46	12	TRUE	34091
4559	44	Atlantic	No	No	8.52	16	TRUE	36908
4560	34	Quebec	No	Yes	6.75	4	TRUE	49388
4561	27	Ontario	Yes	No	0	13.5	FALSE	38974
4562	43	Ontario	No	No	12.53	12	TRUE	52083
4563	60	Ontario	No	No	7.67	8	TRUE	23965
4564	41	Prairies	No	No	0	11.5	FALSE	32709
4565	24	Prairies	Yes	No	0	8	FALSE	12607
4566	61	Ontario	No	No	13.2	12	TRUE	5748
4567	41	Prairies	No	No	11.52	14	TRUE	40408
4568	40	BC	No	No	16	18.3	TRUE	13418
4569	49	Quebec	No	No	8	7.4	TRUE	39951
4570	60	BC	No	No	6	12	TRUE	0
4571	49	Quebec	No	No	0	8	FALSE	31703
4573	63	Ontario	No	No	10.24	10	TRUE	27003
4575	33	Atlantic	No	No	9.6	15	TRUE	24888
4577	41	Quebec	No	Yes	13.82	13	TRUE	34429
4578	29	BC	No	No	20.68	17	TRUE	20541
4579	29	Ontario	Yes	No	8.7	10.6	TRUE	43644
4580	52	Ontario	No	No	17.23	12.5	TRUE	44527
4581	28	Quebec	Yes	No	23.59	17	TRUE	6636
4582	39	Atlantic	Yes	Yes	0	9	FALSE	13656
4583	56	Atlantic	No	No	9.22	12	TRUE	9637
4584	60	Ontario	No	No	0	8	FALSE	19146
4585	41	Ontario	No	No	0	15	FALSE	37617
4586	26	Ontario	Yes	No	0	12	FALSE	33096
4587	64	BC	No	No	0	17	FALSE	35239
4588	41	Prairies	No	Yes	11.12	13	TRUE	32256
4589	40	Prairies	No	No	6.16	11	TRUE	22586
4590	41	Quebec	No	No	0	12	FALSE	21295
4591	34	Ontario	No	Yes	16.79	12	TRUE	27543
4592	39	Prairies	No	Yes	14.4	14	TRUE	23302
4593	63	Atlantic	No	No	0	8	FALSE	6024
4594	38	Atlantic	No	No	0	11.5	FALSE	38951
4595	39	Atlantic	No	Yes	10.08	14.2	TRUE	30315
4596	31	Ontario	Yes	No	8.5	12	TRUE	34441
4597	58	Prairies	No	No	0	10	FALSE	23547
4598	40	Ontario	Yes	Yes	18.68	13	TRUE	35184
4599	41	Atlantic	No	No	8	12	TRUE	33781
4600	23	Ontario	Yes	No	9.61	10.1	TRUE	40985
4601	65	Prairies	No	No	4.31	8	TRUE	47518
4602	40	Quebec	No	No	0	12.8	FALSE	33331
4603	47	Prairies	No	No	19.11	19.7	TRUE	64668
4604	36	Atlantic	No	Yes	7.2	12	TRUE	27803
4606	33	Prairies	Yes	Yes	8.5	13	TRUE	24082
4607	39	Ontario	Yes	Yes	15	12	TRUE	41739
4608	24	Quebec	Yes	No	18.6	15	TRUE	22782
4609	45	Atlantic	No	No	0	8	FALSE	31890
4610	48	Atlantic	No	No	21.7	16	TRUE	33560
