household province population weight education gender age income voted
829 BC 3267345 8575.71 lessHS Female 67 30-59 NA
854 BC 3267345 8575.71 bachelors Female 27 110+ NA
2950 BC 3267345 4287.85 college Male 58 <30 Yes
1341 BC 3267345 8575.71 higher Female 53 60-89 Yes
606 BC 3267345 8575.71 bachelors Male 53 60-89 Yes
1593 BC 3267345 8575.71 college Male 51 60-89 Yes
1342 BC 3267345 8575.71 lessHS Female 72 60-89 Yes
949 BC 3267345 8575.71 bachelors Female 38 110+ Yes
1343 BC 3267345 8575.71 HS Male 61 90:109 Yes
338 BC 3267345 12863.56 HS Female 69 NA Yes
1344 BC 3267345 8575.71 lessHS Male 48 30-59 Yes
2400 BC 3267345 8575.71 HS Female 42 90:109 No
1345 BC 3267345 8575.71 HS Female 47 90:109 NA
1604 BC 3267345 8575.71 HS Male 68 30-59 NA
1346 BC 3267345 8575.71 college Female 59 30-59 NA
1764 BC 3267345 8575.71 higher Female NA NA Yes
3443 BC 3267345 4287.85 bachelors Female 45 <30 Yes
339 BC 3267345 12863.56 HS Female 48 30-59 NA
3196 BC 3267345 4287.85 HS Female 82 30-59 Yes
1811 BC 3267345 8575.71 lessHS Female 65 <30 No
2854 BC 3267345 4287.85 somePS Female 83 30-59 Yes
706 BC 3267345 8575.71 college Female 43 NA No
1919 BC 3267345 8575.71 lessHS Male 40 <30 Yes
1348 BC 3267345 8575.71 lessHS Male 77 60-89 NA
2558 BC 3267345 4287.85 somePS Male 69 30-59 Yes
2981 BC 3267345 4287.85 somePS Female 57 <30 Yes
575 ON 9439960 8977.61 bachelors Male 37 90:109 NA
131 BC 3267345 17151.42 bachelors Male 50 110+ Yes
231 QC 5996930 9230.78 higher Female 56 90:109 Yes
1090 ON 9439960 8977.61 college Female 57 60-89 Yes
2050 QC 5996930 6153.85 higher Female 33 110+ Yes
201 AB 2515180 26109.13 higher Female 49 110+ Yes
307 ON 9439960 13466.42 college Male 62 60-89 Yes
117 ON 9439960 17955.23 bachelors Male 27 90:109 Yes
341 BC 3267345 12863.56 HS Female 62 110+ Yes
2657 PE 105780 435.31 bachelors Female 57 90:109 Yes
652 BC 3267345 8575.71 higher Female 68 30-59 Yes
1817 PE 105780 870.62 bachelors Female 31 90:109 Yes
213 ON 9439960 13466.42 higher Male 58 90:109 Yes
871 ON 9439960 8977.61 bachelors Male 73 90:109 Yes
2501 QC 5996930 3076.93 bachelors Male 43 110+ Yes
2433 ON 9439960 4488.81 higher Female 50 110+ Yes
1783 ON 9439960 8977.61 college Female 39 110+ Yes
3130 MB 871460 2914.58 college Female 67 30-59 Yes
1688 AB 2515180 17406.09 bachelors Female 71 30-59 Yes
1962 MB 871460 5829.16 college Female 68 30-59 Yes
1176 ON 9439960 8977.61 bachelors Male 54 60-89 Yes
1557 MB 871460 5829.16 higher Male 59 60-89 Yes
2859 ON 9439960 4488.81 higher Male NA 60-89 Yes
246 ON 9439960 13466.42 bachelors Female 61 30-59 Yes
212 QC 5996930 9230.78 bachelors Male 51 90:109 Yes
1917 BC 3267345 8575.71 bachelors Male 75 60-89 Yes
1093 ON 9439960 8977.61 bachelors Male 43 110+ Yes
460 ON 9439960 13466.42 NA Male 18 NA Yes
1965 ON 9439960 8977.61 bachelors Male 36 60-89 Yes
3105 QC 5996930 3076.93 bachelors Male 64 30-59 Yes
1167 ON 9439960 8977.61 higher Male 52 60-89 Yes
1551 ON 9439960 8977.61 HS Female 57 90:109 Yes
1418 PE 105780 870.62 college Male 59 NA Yes
3285 QC 5996930 3076.93 bachelors Male 44 110+ Yes
1579 AB 2515180 17406.09 HS Male 34 110+ Yes
484 QC 5996930 9230.78 bachelors Male 24 30-59 Yes
2042 QC 5996930 6153.85 college Male 44 110+ Yes
912 ON 9439960 8977.61 bachelors Male 38 110+ No
2846 BC 3267345 4287.85 bachelors Male 44 <30 NA
2233 QC 5996930 6153.85 college Female 29 30-59 Yes
646 ON 9439960 8977.61 bachelors Female 34 110+ Yes
2764 ON 9439960 4488.81 higher Male 26 110+ NA
699 ON 9439960 8977.61 higher Male 53 110+ Yes
172 ON 9439960 17955.23 college Male 56 90:109 Yes
2149 ON 9439960 8977.61 somePS Female 54 60-89 Yes
3194 BC 3267345 4287.85 higher Female 61 30-59 Yes
368 ON 9439960 13466.42 college Female 53 60-89 Yes
1183 ON 9439960 8977.61 bachelors Male 66 110+ Yes
150 NB 582625 9917.02 college Male 55 60-89 Yes
1899 AB 2515180 17406.09 bachelors Male 70 110+ Yes
2598 BC 3267345 4287.85 college Male 61 <30 Yes
1293 BC 3267345 8575.71 higher Female 69 110+ Yes
258 ON 9439960 13466.42 bachelors Female 55 60-89 Yes
1680 ON 9439960 8977.61 higher Male 71 110+ Yes
1160 ON 9439960 8977.61 bachelors Male 38 110+ Yes
208 ON 9439960 13466.42 college Female 30 30-59 Yes
2587 ON 9439960 4488.81 college Male 41 60-89 Yes
2240 QC 5996930 6153.85 bachelors Male 24 30-59 Yes
2436 AB 2515180 8703.04 HS Female 50 110+ NA
1940 MB 871460 5829.16 HS Male 50 110+ Yes
2880 QC 5996930 3076.93 college Female 20 <30 Yes
701 SK 734250 4721.86 bachelors Male 35 110+ Yes
2962 MB 871460 2914.58 bachelors Male 55 <30 Yes
1787 ON 9439960 8977.61 college Male 53 60-89 Yes
2543 ON 9439960 4488.81 higher Female 55 110+ Yes
1812 ON 9439960 8977.61 higher Male 48 110+ Yes
1592 BC 3267345 8575.71 bachelors Female 46 <30 Yes
1354 ON 9439960 8977.61 higher Female 62 90:109 Yes
1673 ON 9439960 8977.61 bachelors Male 69 60-89 Yes
924 ON 9439960 8977.61 bachelors Male 25 60-89 Yes
1441 QC 5996930 6153.85 HS Male 32 30-59 Yes
2789 ON 9439960 4488.81 college Female 40 30-59 Yes
664 ON 9439960 8977.61 bachelors Female 58 <30 Yes
1416 PE 105780 870.62 higher Female 48 110+ Yes
1488 ON 9439960 8977.61 bachelors Male 30 90:109 Yes
2339 QC 5996930 6153.85 college Female 39 30-59 Yes
1357 BC 3267345 8575.71 bachelors Female 58 <30 Yes
1261 SK 734250 4721.86 college Female 28 60-89 Yes
1356 BC 3267345 8575.71 somePS Female 69 NA Yes
2593 MB 871460 2914.58 bachelors Female 61 30-59 Yes
2621 MB 871460 2914.58 bachelors Male 37 60-89 Yes
3089 BC 3267345 4287.85 higher Female 30 60-89 Yes
2029 QC 5996930 6153.85 bachelors Female 25 <30 Yes
1133 ON 9439960 8977.61 HS Male 49 110+ Yes
1849 ON 9439960 8977.61 bachelors Female 38 110+ Yes
898 ON 9439960 8977.61 bachelors Male 58 110+ Yes
128 PE 105780 1741.23 somePS Female 18 <30 No
455 QC 5996930 9230.78 bachelors Female 46 30-59 Yes
3138 AB 2515180 8703.04 somePS Male 26 30-59 Yes
2740 ON 9439960 4488.81 college Male 47 30-59 Yes
2993 ON 9439960 4488.81 higher Male 55 60-89 Yes
261 SK 734250 7082.8 bachelors Male 43 110+ Yes
2799 MB 871460 2914.58 bachelors Female 40 60-89 Yes
2735 ON 9439960 4488.81 bachelors Female 73 30-59 Yes
2245 QC 5996930 6153.85 college Female 22 60-89 Yes
3245 BC 3267345 4287.85 higher Female 64 110+ Yes
680 BC 3267345 8575.71 NA Female 63 110+ Yes
633 QC 5996930 6153.85 bachelors Male 70 90:109 Yes
707 BC 3267345 8575.71 higher Male 75 110+ Yes
1409 AB 2515180 17406.09 bachelors Female 35 60-89 No
3122 ON 9439960 4488.81 higher Male 70 110+ Yes
800 ON 9439960 8977.61 bachelors Male 39 110+ Yes
697 ON 9439960 8977.61 somePS Male 81 30-59 Yes
445 ON 9439960 13466.42 bachelors Male 63 60-89 Yes
1242 SK 734250 4721.86 HS Male 73 90:109 Yes
515 QC 5996930 9230.78 bachelors Male 53 110+ Yes
218 ON 9439960 13466.42 college Female 32 30-59 Yes
200 NB 582625 7437.77 higher Female 50 60-89 Yes
1951 BC 3267345 8575.71 somePS Female 67 30-59 Yes
896 QC 5996930 6153.85 bachelors Male 78 90:109 Yes
1588 BC 3267345 8575.71 college Female 54 <30 Yes
1308 BC 3267345 8575.71 bachelors Female 66 60-89 Yes
300 ON 9439960 13466.42 somePS Male 52 90:109 Yes
262 ON 9439960 13466.42 college Female 69 90:109 Yes
1383 ON 9439960 8977.61 somePS Male 52 110+ Yes
712 ON 9439960 8977.61 bachelors Female 56 110+ Yes
1364 ON 9439960 8977.61 bachelors Female 64 60-89 Yes
2148 ON 9439960 8977.61 bachelors Male 37 110+ Yes
1271 AB 2515180 17406.09 somePS Female 52 30-59 Yes
3190 ON 9439960 4488.81 higher Female 76 30-59 Yes
1541 ON 9439960 8977.61 college Male 65 60-89 Yes
1321 BC 3267345 8575.71 higher Male 40 60-89 Yes
1484 ON 9439960 8977.61 bachelors Male 48 110+ Yes
55 ON 9439960 17955.23 bachelors Male 60 110+ Yes
634 QC 5996930 6153.85 college Female 50 60-89 Yes
2770 ON 9439960 4488.81 bachelors Male 48 60-89 Yes
1161 ON 9439960 8977.61 somePS Male 74 60-89 Yes
364 QC 5996930 9230.78 bachelors Male 25 30-59 Yes
504 QC 5996930 9230.78 HS Male 45 90:109 Yes
3073 ON 9439960 4488.81 somePS Female 65 30-59 Yes
796 ON 9439960 8977.61 lessHS Female 79 30-59 Yes
1897 AB 2515180 17406.09 bachelors Female 68 110+ Yes
1683 MB 871460 5829.16 college Male 63 NA Yes
223 ON 9439960 13466.42 bachelors Female 47 NA Yes
1367 ON 9439960 8977.61 higher Male 86 90:109 Yes
855 ON 9439960 8977.61 somePS Male 71 30-59 No
385 AB 2515180 26109.13 somePS Female 51 60-89 Yes
1185 ON 9439960 8977.61 higher Male 64 110+ Yes
1861 ON 9439960 8977.61 higher Male 66 60-89 Yes
2288 QC 5996930 6153.85 bachelors Male 67 30-59 Yes
2282 QC 5996930 6153.85 higher Female 45 110+ Yes
2570 QC 5996930 3076.93 HS Male 34 <30 Yes
865 NS 729545 6399.52 bachelors Male 39 NA Yes
2520 NB 582625 2479.26 college Female 48 NA Yes
3086 BC 3267345 4287.85 higher Female 51 110+ Yes
2232 QC 5996930 6153.85 bachelors Male 36 90:109 Yes
2728 ON 9439960 4488.81 college Female 57 90:109 Yes
705 BC 3267345 8575.71 bachelors Female 52 110+ Yes
2990 BC 3267345 4287.85 bachelors Male 69 <30 Yes
3308 ON 9439960 4488.81 higher Female 38 60-89 Yes
2650 NL 406455 1715 higher Female 30 60-89 Yes
2926 ON 9439960 4488.81 bachelors Female 73 30-59 Yes
301 ON 9439960 13466.42 college Male 66 NA Yes
30 AB 2515180 43515.22 higher Female 48 110+ Yes
880 ON 9439960 8977.61 HS Male 65 60-89 Yes
1022 PE 105780 870.62 somePS Male 87 110+ Yes
56 BC 3267345 17151.42 bachelors Male 56 110+ Yes
1718 ON 9439960 8977.61 bachelors Male 33 110+ Yes
2645 NL 406455 1715 college Male 54 <30 Yes
1127 ON 9439960 8977.61 somePS Male 52 110+ Yes
2856 ON 9439960 4488.81 bachelors Male 65 110+ Yes
3382 QC 5996930 3076.93 college Male 57 30-59 Yes
1798 QC 5996930 6153.85 higher Male 36 90:109 Yes
2766 ON 9439960 4488.81 somePS Male 69 NA Yes
1690 AB 2515180 17406.09 somePS Female 38 90:109 Yes
1775 MB 871460 5829.16 higher Male 46 90:109 Yes
1682 MB 871460 5829.16 somePS Male 35 30-59 Yes
1695 BC 3267345 8575.71 higher Female 48 110+ Yes
607 ON 9439960 8977.61 bachelors Male 81 30-59 Yes
1870 ON 9439960 8977.61 bachelors Male 63 30-59 Yes
3140 AB 2515180 8703.04 bachelors Male 64 110+ Yes
2461 QC 5996930 3076.93 higher Male 34 <30 Yes
333 BC 3267345 12863.56 somePS Female 47 <30 Yes
2357 QC 5996930 6153.85 somePS Male 28 60-89 Yes
2560 ON 9439960 4488.81 higher Female 48 <30 Yes
2475 ON 9439960 4488.81 bachelors Female 52 60-89 Yes
1340 BC 3267345 8575.71 higher Male 74 60-89 Yes
1772 ON 9439960 8977.61 higher Male 65 60-89 Yes
85 ON 9439960 17955.23 bachelors Female 25 NA Yes
410 MB 871460 8743.75 bachelors Female 53 110+ Yes
2855 ON 9439960 4488.81 bachelors Female 63 30-59 Yes
1639 NS 729545 6399.52 somePS Female 60 90:109 Yes
1746 AB 2515180 17406.09 bachelors Male 55 NA Yes
1867 ON 9439960 8977.61 higher Female 48 90:109 Yes
909 ON 9439960 8977.61 college Female 52 60-89 Yes
191 ON 9439960 17955.23 higher Male 74 90:109 Yes
377 QC 5996930 9230.78 bachelors Female 56 60-89 Yes
2607 BC 3267345 4287.85 higher Female 70 NA Yes
1924 BC 3267345 8575.71 HS Male 69 30-59 Yes
1377 BC 3267345 8575.71 bachelors Female 79 60-89 Yes
2100 QC 5996930 6153.85 bachelors Female 76 30-59 Yes
3348 QC 5996930 3076.93 bachelors Male 59 60-89 Yes
2939 BC 3267345 4287.85 bachelors Female 51 110+ No
260 ON 9439960 13466.42 HS Female 54 30-59 Yes
2 QC 5996930 6153.85 bachelors Female 55 90:109 Yes
1005 NL 406455 3430 bachelors Male 56 60-89 Yes
1841 NB 582625 4958.51 HS Male 53 30-59 Yes
907 QC 5996930 6153.85 bachelors Male 64 110+ Yes
714 AB 2515180 17406.09 higher Male 73 110+ Yes
685 BC 3267345 8575.71 HS Female 80 <30 Yes
2620 MB 871460 2914.58 HS Male 48 60-89 Yes
2547 ON 9439960 4488.81 bachelors Male 44 90:109 Yes
1279 AB 2515180 17406.09 somePS Female 45 110+ Yes
1624 NL 406455 3430 somePS Male 57 90:109 Yes
2265 QC 5996930 6153.85 lessHS Male 43 60-89 No
850 ON 9439960 8977.61 bachelors Female 53 110+ Yes
2486 ON 9439960 4488.81 college Male 56 60-89 Yes
1087 ON 9439960 8977.61 bachelors Female 65 110+ Yes
2968 SK 734250 2360.93 bachelors Female 58 60-89 Yes
1896 SK 734250 4721.86 HS Female 43 NA No
2970 AB 2515180 8703.04 college Female 64 60-89 Yes
1425 NB 582625 4958.51 college Female 49 30-59 Yes
757 NB 582625 4958.51 bachelors Female 28 60-89 Yes
2629 BC 3267345 4287.85 college Male 54 30-59 Yes
2022 MB 871460 5829.16 college Male 59 60-89 Yes
2861 MB 871460 2914.58 bachelors Male 40 60-89 Yes
1202 ON 9439960 8977.61 bachelors Female 38 90:109 Yes
2154 MB 871460 5829.16 higher Male 38 110+ Yes
441 ON 9439960 13466.42 bachelors Female 55 110+ Yes
1295 BC 3267345 8575.71 college Male 61 110+ Yes
2102 QC 5996930 6153.85 college Female 25 30-59 Yes
447 ON 9439960 13466.42 HS Female 21 60-89 Yes
154 ON 9439960 17955.23 higher Female 39 60-89 Yes
678 QC 5996930 6153.85 bachelors Male 36 110+ No
1347 BC 3267345 8575.71 HS Male 70 NA Yes
1129 ON 9439960 8977.61 HS Female 81 NA Yes
1958 ON 9439960 8977.61 higher Male 45 NA Yes
1581 AB 2515180 17406.09 HS Female 59 30-59 Yes
2924 ON 9439960 4488.81 college Male 59 30-59 Yes
185 QC 5996930 12307.71 college Female 45 90:109 Yes
1814 ON 9439960 8977.61 bachelors Female 61 60-89 Yes
1362 ON 9439960 8977.61 college Male 61 90:109 Yes
2067 ON 9439960 8977.61 HS Female 60 30-59 Yes
1945 SK 734250 4721.86 bachelors Male 81 30-59 Yes
1655 QC 5996930 6153.85 somePS Female 63 30-59 Yes
2723 ON 9439960 4488.81 bachelors Female 45 30-59 Yes
3126 ON 9439960 4488.81 somePS Male 78 60-89 Yes
1936 ON 9439960 8977.61 college Male 51 110+ Yes
1147 ON 9439960 8977.61 bachelors Male 67 110+ Yes
988 NL 406455 3430 college Male 47 90:109 Yes
395 QC 5996930 9230.78 bachelors Female 32 60-89 Yes
400 PE 105780 1305.93 college Female 40 90:109 Yes
1071 NB 582625 4958.51 HS Male 49 110+ NA
1122 ON 9439960 8977.61 somePS Female 39 110+ Yes
2055 ON 9439960 8977.61 bachelors Male 34 110+ Yes
1649 NB 582625 4958.51 bachelors Female 39 110+ Yes
762 QC 5996930 6153.85 bachelors Male 57 60-89 Yes
1862 ON 9439960 8977.61 bachelors Female 66 30-59 Yes
1317 BC 3267345 8575.71 HS Male 79 30-59 No
2963 SK 734250 2360.93 higher Female 44 110+ No
130 ON 9439960 17955.23 bachelors Female 45 NA Yes
2113 QC 5996930 6153.85 bachelors Female 31 90:109 No
1504 MB 871460 5829.16 college Male 62 30-59 Yes
1289 BC 3267345 8575.71 HS Male 54 90:109 No
1847 QC 5996930 6153.85 college Female 39 30-59 Yes
1355 ON 9439960 8977.61 HS Male 68 30-59 Yes
755 PE 105780 870.62 lessHS Male 49 NA Yes
1611 BC 3267345 8575.71 college Female 70 60-89 Yes
481 QC 5996930 9230.78 bachelors Male 32 30-59 Yes
3380 QC 5996930 3076.93 lessHS Female 45 <30 Yes
903 ON 9439960 8977.61 college Male 63 90:109 Yes
1033 PE 105780 870.62 lessHS Female 62 NA Yes
235 NS 729545 9599.28 higher Female 30 NA Yes
411 SK 734250 7082.8 college Male 53 90:109 Yes
1781 AB 2515180 17406.09 college Female 35 90:109 Yes
3357 QC 5996930 3076.93 higher Male 56 60-89 Yes
2496 AB 2515180 8703.04 somePS Male 38 110+ Yes
2613 ON 9439960 4488.81 higher Male 34 60-89 Yes
2839 BC 3267345 4287.85 college Female 58 60-89 Yes
2862 BC 3267345 4287.85 HS Male 64 60-89 Yes
2725 ON 9439960 4488.81 college Male 52 60-89 Yes
944 MB 871460 5829.16 college Male 64 60-89 Yes
391 BC 3267345 12863.56 somePS Female 49 90:109 Yes
2473 NS 729545 3199.76 bachelors Female 41 <30 Yes
2711 ON 9439960 4488.81 college Male 42 <30 Yes
2066 SK 734250 4721.86 bachelors Female 53 110+ Yes
1419 PE 105780 870.62 bachelors Male 69 60-89 Yes
1169 ON 9439960 8977.61 bachelors Female 58 60-89 Yes
24 ON 9439960 22444.03 bachelors Male 61 110+ Yes
2705 QC 5996930 3076.93 bachelors Female 67 <30 Yes
1948 AB 2515180 17406.09 college Female 58 110+ Yes
573 AB 2515180 17406.09 somePS Male 46 110+ Yes
2810 SK 734250 2360.93 HS Male 23 60-89 Yes
1283 AB 2515180 17406.09 bachelors Female 35 60-89 Yes
1704 ON 9439960 8977.61 bachelors Female 47 90:109 No
921 BC 3267345 8575.71 bachelors Female 48 30-59 Yes
569 ON 9439960 8977.61 bachelors Female 60 60-89 Yes
43 ON 9439960 22444.03 higher Male 60 110+ Yes
265 ON 9439960 13466.42 higher Female 58 NA Yes
2845 BC 3267345 4287.85 HS Female 78 30-59 Yes
965 NL 406455 3430 higher Female 38 110+ Yes
1223 MB 871460 5829.16 bachelors Male 46 110+ Yes
2638 NL 406455 1715 HS Female 61 90:109 No
1916 BC 3267345 8575.71 bachelors Female 81 60-89 Yes
96 ON 9439960 17955.23 somePS Female 43 90:109 No
2966 SK 734250 2360.93 lessHS Female 68 30-59 Yes
433 NS 729545 9599.28 higher Female 55 110+ Yes
190 ON 9439960 17955.23 college Male 22 60-89 Yes
2239 QC 5996930 6153.85 bachelors Female 57 60-89 Yes
3095 PE 105780 435.31 college Female 63 NA Yes
1664 ON 9439960 8977.61 somePS Male 70 60-89 Yes
237 NS 729545 9599.28 HS Male 51 60-89 NA
1372 AB 2515180 17406.09 college Male 55 110+ Yes
2057 ON 9439960 8977.61 HS Male 66 30-59 Yes
409 ON 9439960 13466.42 higher Male 65 60-89 Yes
2044 QC 5996930 6153.85 bachelors Female 31 90:109 Yes
530 ON 9439960 13466.42 somePS Female 20 60-89 Yes
1518 BC 3267345 8575.71 college Female 42 110+ Yes
1393 BC 3267345 8575.71 college Female 80 30-59 Yes
2143 QC 5996930 6153.85 HS Female 57 60-89 Yes
2383 NL 406455 3430 college Female 53 NA No
2368 QC 5996930 6153.85 college Female 59 90:109 Yes
687 NS 729545 6399.52 bachelors Male 72 110+ Yes
3144 BC 3267345 4287.85 somePS Female 75 30-59 Yes
1990 MB 871460 5829.16 higher Male 43 110+ Yes
1322 BC 3267345 8575.71 bachelors Female 62 60-89 Yes
1822 PE 105780 870.62 college Female 65 30-59 Yes
2058 ON 9439960 8977.61 somePS Male 73 60-89 Yes
483 QC 5996930 9230.78 lessHS Female 56 <30 Yes
2059 ON 9439960 8977.61 college Male 53 110+ Yes
2141 QC 5996930 6153.85 college Female 67 30-59 Yes
1859 ON 9439960 8977.61 somePS Female 54 110+ Yes
3098 NS 729545 3199.76 college Female 25 30-59 Yes
1422 NS 729545 6399.52 HS Male 60 110+ Yes
3053 ON 9439960 4488.81 college Male 45 90:109 Yes
2452 NB 582625 2479.26 college Male 55 30-59 Yes
3183 ON 9439960 4488.81 lessHS Male 63 30-59 Yes
874 ON 9439960 8977.61 bachelors Female 61 90:109 Yes
792 ON 9439960 8977.61 college Male 45 110+ Yes
1635 PE 105780 870.62 college Male 60 <30 Yes
434 NS 729545 9599.28 bachelors Female 54 110+ Yes
2442 ON 9439960 4488.81 somePS Male 34 30-59 Yes
2977 BC 3267345 4287.85 HS Male 77 110+ Yes
1181 ON 9439960 8977.61 somePS Female 64 60-89 Yes
655 QC 5996930 6153.85 bachelors Male 78 30-59 NA
2211 QC 5996930 6153.85 higher Female 65 60-89 Yes
3185 BC 3267345 4287.85 somePS Female 63 60-89 Yes
3097 NS 729545 3199.76 higher Male 61 60-89 Yes
2623 MB 871460 2914.58 college Female 51 90:109 Yes
2306 QC 5996930 6153.85 bachelors Male 60 60-89 Yes
330 AB 2515180 26109.13 somePS Female 63 30-59 Yes
1098 ON 9439960 8977.61 college Male 34 110+ Yes
2165 ON 9439960 8977.61 college Female 58 60-89 Yes
1834 NS 729545 6399.52 college Female 50 90:109 Yes
1076 QC 5996930 6153.85 somePS Male 69 60-89 Yes
901 BC 3267345 8575.71 bachelors Female 63 NA Yes
1373 AB 2515180 17406.09 college Female 63 60-89 No
1747 ON 9439960 8977.61 somePS Female 41 30-59 No
355 QC 5996930 9230.78 bachelors Male 64 110+ Yes
558 ON 9439960 8977.61 college Female 59 90:109 Yes
3092 PE 105780 435.31 bachelors Male 58 60-89 Yes
958 NL 406455 3430 somePS Male 58 110+ Yes
3246 BC 3267345 4287.85 somePS Female 58 <30 Yes
2908 QC 5996930 3076.93 higher Male 68 <30 Yes
1119 ON 9439960 8977.61 higher Male 65 30-59 Yes
380 ON 9439960 13466.42 bachelors Female 50 90:109 Yes
2053 ON 9439960 8977.61 higher Male 69 90:109 Yes
3174 AB 2515180 8703.04 college Female 72 30-59 Yes
458 BC 3267345 12863.56 higher Male 52 110+ Yes
3107 ON 9439960 4488.81 somePS Male 75 30-59 Yes
2487 ON 9439960 4488.81 bachelors Female 52 <30 Yes
3267 QC 5996930 3076.93 bachelors Male 57 60-89 Yes
666 SK 734250 4721.86 college Male 67 NA Yes
3154 BC 3267345 4287.85 college Male 84 60-89 No
18 ON 9439960 22444.03 somePS Female 22 NA Yes
3250 QC 5996930 3076.93 higher Male 58 60-89 Yes
1094 ON 9439960 8977.61 college Male 45 90:109 Yes
1561 MB 871460 5829.16 college Female 42 60-89 Yes
848 QC 5996930 6153.85 somePS Male 69 30-59 Yes
811 MB 871460 5829.16 higher Female 63 110+ Yes
2836 BC 3267345 4287.85 somePS Male 55 30-59 Yes
444 ON 9439960 13466.42 higher Male 56 110+ Yes
3143 BC 3267345 4287.85 somePS Female 56 60-89 No
1139 ON 9439960 8977.61 bachelors Female 62 110+ Yes
2592 MB 871460 2914.58 bachelors Male 54 110+ Yes
1464 QC 5996930 6153.85 college Female 53 60-89 Yes
465 QC 5996930 9230.78 bachelors Male 62 110+ Yes
2732 ON 9439960 4488.81 bachelors Male 58 110+ Yes
1957 ON 9439960 8977.61 higher Male 54 110+ Yes
1222 MB 871460 5829.16 HS Male 65 <30 Yes
1670 ON 9439960 8977.61 HS Female 58 60-89 Yes
795 ON 9439960 8977.61 HS Female 60 30-59 Yes
1148 ON 9439960 8977.61 somePS Male 73 30-59 Yes
3137 AB 2515180 8703.04 higher Male 71 90:109 Yes
81 ON 9439960 17955.23 bachelors Female 64 110+ Yes
2666 PE 105780 435.31 college Male 68 30-59 Yes
2099 QC 5996930 6153.85 bachelors Male 62 60-89 Yes
325 MB 871460 8743.75 HS Female 49 110+ Yes
3363 QC 5996930 3076.93 somePS Female 50 30-59 Yes
984 NL 406455 3430 bachelors Female 34 110+ Yes
1571 SK 734250 4721.86 HS Female 54 60-89 Yes
1801 ON 9439960 8977.61 college Male 67 90:109 Yes
1659 ON 9439960 8977.61 bachelors Female 45 110+ Yes
1274 AB 2515180 17406.09 somePS Male 63 30-59 Yes
887 ON 9439960 8977.61 college Male 56 110+ Yes
2816 AB 2515180 8703.04 bachelors Female 63 90:109 Yes
1981 QC 5996930 6153.85 bachelors Male 47 <30 Yes
67 NS 729545 12799.04 college Female 53 NA Yes
1265 SK 734250 4721.86 bachelors Female 73 60-89 Yes
3428 QC 5996930 3076.93 bachelors Male 54 110+ NA
139 ON 9439960 17955.23 bachelors Female 57 110+ Yes
1307 BC 3267345 8575.71 HS Female 65 30-59 Yes
1702 BC 3267345 8575.71 bachelors Female 53 110+ Yes
2842 BC 3267345 4287.85 somePS Female 68 NA Yes
2483 BC 3267345 4287.85 HS Female 65 30-59 Yes
553 QC 5996930 6153.85 college Female 47 60-89 Yes
136 ON 9439960 17955.23 HS Male 57 30-59 Yes
1663 ON 9439960 8977.61 higher Female 39 60-89 Yes
728 ON 9439960 8977.61 somePS Male 49 110+ Yes
3148 BC 3267345 4287.85 somePS Male 83 60-89 Yes
2270 QC 5996930 6153.85 HS Female 48 60-89 Yes
2676 NS 729545 3199.76 HS Male 82 30-59 Yes
766 QC 5996930 6153.85 bachelors Male 40 60-89 NA
1686 SK 734250 4721.86 college Female 67 NA Yes
2272 QC 5996930 6153.85 college Male 44 90:109 Yes
670 BC 3267345 8575.71 college Female 45 90:109 Yes
1662 ON 9439960 8977.61 HS Female 80 30-59 Yes
1447 QC 5996930 6153.85 lessHS Male 67 30-59 Yes
1200 ON 9439960 8977.61 HS Male 69 60-89 Yes
1266 SK 734250 4721.86 bachelors Male 68 60-89 Yes
968 NL 406455 3430 college Male 55 30-59 Yes
1689 AB 2515180 17406.09 college Female 39 30-59 Yes
3042 ON 9439960 4488.81 bachelors Female 28 60-89 NA
1523 BC 3267345 8575.71 college Male 56 110+ Yes
2105 QC 5996930 6153.85 higher Female 55 <30 Yes
3232 QC 5996930 3076.93 HS Male 43 30-59 No
3244 BC 3267345 4287.85 higher Male 70 <30 Yes
450 BC 3267345 12863.56 college Male NA 30-59 Yes
1605 ON 9439960 8977.61 lessHS Female 41 30-59 Yes
1569 SK 734250 4721.86 somePS Male 62 <30 Yes
742 QC 5996930 6153.85 bachelors Female 68 60-89 Yes
1632 PE 105780 870.62 higher Female 66 30-59 Yes
579 AB 2515180 17406.09 college Female 30 60-89 Yes
1064 NB 582625 4958.51 bachelors Female 73 NA Yes
1905 AB 2515180 17406.09 somePS Female 61 60-89 Yes
1840 NB 582625 4958.51 bachelors Male 38 30-59 Yes
1379 BC 3267345 8575.71 HS Female 76 NA Yes
1987 ON 9439960 8977.61 bachelors Female 63 NA Yes
3305 QC 5996930 3076.93 bachelors Female 37 30-59 Yes
2763 ON 9439960 4488.81 college Male 59 30-59 Yes
603 BC 3267345 8575.71 bachelors Female 63 30-59 Yes
2006 QC 5996930 6153.85 bachelors Female 39 30-59 Yes
160 BC 3267345 17151.42 HS Female 56 110+ Yes
2554 AB 2515180 8703.04 HS Male 40 90:109 Yes
622 QC 5996930 6153.85 lessHS Male 70 30-59 Yes
381 MB 871460 8743.75 HS Female 21 <30 No
3158 ON 9439960 4488.81 bachelors Female 61 30-59 Yes
1978 AB 2515180 17406.09 college Female 73 30-59 Yes
