poverty	men	religion	degree	country	age
"Too Little"	0	1	0	Sweden	29
"Too Little"	1	1	0	Sweden	18
"About Right"	0	1	1	Sweden	26
"About Right"	0	1	1	Sweden	60
"About Right"	1	1	1	Sweden	44
"Too Little"	0	1	0	Sweden	51
"Too Little"	1	1	0	Sweden	31
"Too Little"	1	1	0	Sweden	27
"About Right"	0	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	28
"About Right"	1	1	0	Sweden	56
"About Right"	1	1	0	Sweden	71
"About Right"	0	1	1	Sweden	39
"About Right"	1	1	1	Sweden	42
"Too Little"	1	1	0	Sweden	35
"About Right"	1	1	0	Sweden	58
"Too Much"  	1	1	1	Sweden	53
"Too Little"	0	1	0	Sweden	66
"About Right"	0	1	0	Sweden	40
"Too Little"	1	1	0	Sweden	36
"Too Little"	1	1	0	Sweden	39
"Too Little"	0	1	0	Sweden	59
"Too Little"	0	1	0	Sweden	45
"Too Little"	0	1	0	Sweden	51
"Too Little"	1	1	0	Sweden	72
"Too Little"	0	1	0	Sweden	24
"Too Little"	0	1	1	Sweden	44
"About Right"	0	1	0	Sweden	67
"About Right"	1	1	0	Sweden	52
"Too Little"	1	1	0	Sweden	59
"About Right"	0	1	0	Sweden	56
"Too Little"	0	1	1	Sweden	36
"About Right"	0	1	0	Sweden	49
"Too Little"	0	1	0	Sweden	70
"Too Little"	0	1	0	Sweden	48
"Too Little"	0	1	1	Sweden	24
"About Right"	0	1	0	Sweden	73
"Too Little"	0	1	0	Sweden	49
"Too Little"	1	1	0	Sweden	45
"Too Little"	1	1	0	Sweden	71
"Too Little"	0	1	0	Sweden	69
"Too Little"	1	1	0	Sweden	66
"Too Little"	0	1	1	Sweden	38
"Too Little"	0	1	0	Sweden	50
"About Right"	0	0	0	Sweden	30
"Too Little"	1	1	0	Sweden	50
"About Right"	0	1	0	Sweden	66
"About Right"	1	1	0	Sweden	32
"About Right"	1	1	0	Sweden	38
"Too Little"	1	1	0	Sweden	37
"Too Little"	0	1	0	Sweden	74
"About Right"	0	1	1	Sweden	52
"About Right"	0	1	1	Sweden	51
"About Right"	1	1	1	Sweden	57
"Too Little"	1	1	0	Sweden	67
"About Right"	0	1	0	Sweden	20
"About Right"	1	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	49
"Too Little"	0	1	0	Sweden	43
"About Right"	1	1	1	Sweden	33
"Too Little"	1	1	0	Sweden	74
"Too Little"	0	1	0	Sweden	20
"Too Little"	1	1	0	Sweden	75
"About Right"	1	1	0	Sweden	75
"About Right"	1	1	0	Sweden	38
"Too Little"	1	1	1	Sweden	75
"Too Much"  	1	1	1	Sweden	32
"About Right"	0	1	0	Sweden	19
"Too Little"	0	1	0	Sweden	74
"About Right"	0	1	1	Sweden	25
"Too Little"	1	1	0	Sweden	60
"Too Little"	0	1	0	Sweden	26
"Too Little"	1	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	69
"About Right"	1	1	0	Sweden	44
"Too Little"	1	1	1	Sweden	47
"About Right"	1	1	0	Sweden	51
"Too Little"	0	1	1	Sweden	32
"About Right"	0	1	0	Sweden	65
"Too Little"	0	1	0	Sweden	37
"Too Little"	1	1	0	Sweden	47
"About Right"	0	1	0	Sweden	20
"About Right"	1	1	0	Sweden	75
"Too Little"	1	1	0	Sweden	68
"Too Little"	1	1	1	Sweden	23
"About Right"	0	1	0	Sweden	51
"Too Little"	1	1	0	Sweden	70
"About Right"	1	1	0	Sweden	33
"About Right"	0	1	0	Sweden	68
"Too Little"	0	1	1	Sweden	29
"Too Little"	1	1	0	Sweden	53
"About Right"	1	1	1	Sweden	56
"Too Little"	1	1	0	Sweden	31
"Too Little"	1	1	0	Sweden	34
"Too Little"	0	1	0	Sweden	64
"Too Little"	0	1	0	Sweden	31
"Too Little"	0	1	1	Sweden	40
"About Right"	0	1	0	Sweden	45
"About Right"	1	1	0	Sweden	24
"Too Little"	0	1	0	Sweden	48
"Too Little"	1	1	0	Sweden	47
"About Right"	1	1	0	Sweden	35
"Too Little"	0	1	0	Sweden	67
"Too Much"  	0	1	1	Sweden	75
"Too Little"	0	0	0	Sweden	42
"Too Little"	0	1	1	Sweden	75
"Too Little"	0	1	0	Sweden	33
"About Right"	1	1	1	Sweden	47
"Too Little"	0	1	0	Sweden	21
"Too Little"	1	1	0	Sweden	32
"Too Little"	1	1	0	Sweden	43
"Too Little"	1	1	1	Sweden	38
"Too Little"	0	1	0	Sweden	18
"About Right"	1	1	0	Sweden	61
"About Right"	1	1	0	Sweden	35
"Too Little"	0	1	1	Sweden	20
"Too Little"	0	1	0	Sweden	25
"Too Little"	1	1	0	Sweden	48
"About Right"	0	1	1	Sweden	53
"About Right"	1	1	0	Sweden	75
"Too Little"	1	1	0	Sweden	66
"Too Little"	0	0	0	Sweden	29
"Too Little"	1	1	0	Sweden	27
"About Right"	0	1	0	Sweden	18
"About Right"	0	1	1	Sweden	54
"Too Little"	0	1	0	Sweden	66
"About Right"	1	1	0	Sweden	75
"Too Little"	0	1	0	Sweden	56
"Too Little"	0	1	0	Sweden	19
"Too Little"	1	1	0	Sweden	70
"Too Little"	1	1	0	Sweden	20
"About Right"	0	1	1	Sweden	53
"About Right"	0	1	0	Sweden	74
"Too Little"	1	1	0	Sweden	70
"About Right"	0	1	0	Sweden	49
"Too Little"	1	1	0	Sweden	26
"About Right"	0	1	0	Sweden	63
"Too Little"	0	1	0	Sweden	30
"About Right"	1	1	0	Sweden	65
"Too Little"	1	1	0	Sweden	46
"Too Little"	0	1	1	Sweden	71
"About Right"	1	1	0	Sweden	51
"About Right"	1	1	0	Sweden	64
"Too Little"	0	1	0	Sweden	58
"About Right"	1	1	0	Sweden	75
"About Right"	1	1	0	Sweden	68
"Too Little"	1	1	0	Sweden	34
"Too Little"	0	1	1	Sweden	52
"Too Little"	1	1	0	Sweden	44
"About Right"	0	1	0	Sweden	36
"Too Little"	1	1	0	Sweden	50
"About Right"	0	1	0	Sweden	30
"Too Little"	1	1	0	Sweden	44
"Too Little"	0	1	0	Sweden	58
"Too Little"	1	1	1	Sweden	61
"About Right"	1	1	1	Sweden	66
"Too Little"	1	1	0	Sweden	52
"About Right"	0	1	0	Sweden	29
"Too Little"	1	1	0	Sweden	28
"About Right"	0	1	0	Sweden	24
"About Right"	1	1	0	Sweden	25
"Too Little"	0	1	1	Sweden	49
"About Right"	0	1	0	Sweden	41
"Too Little"	0	1	1	Sweden	36
"About Right"	1	1	0	Sweden	54
"About Right"	1	1	0	Sweden	28
"Too Little"	1	1	0	Sweden	26
"About Right"	1	1	0	Sweden	46
"About Right"	0	1	0	Sweden	67
"About Right"	1	1	1	Sweden	45
"About Right"	1	1	1	Sweden	54
"About Right"	0	1	0	Sweden	60
"Too Little"	1	1	0	Sweden	67
"Too Little"	1	1	0	Sweden	27
"Too Little"	0	1	0	Sweden	69
"About Right"	1	1	0	Sweden	33
"About Right"	1	1	0	Sweden	48
"About Right"	1	1	1	Sweden	39
"Too Little"	0	1	1	Sweden	48
"Too Little"	1	1	0	Sweden	45
"About Right"	1	1	0	Sweden	20
"Too Little"	0	1	0	Sweden	64
"Too Little"	1	1	1	Sweden	20
"Too Little"	1	1	0	Sweden	64
"Too Little"	0	1	0	Sweden	38
"About Right"	1	1	0	Sweden	69
"Too Little"	1	1	0	Sweden	63
"Too Little"	1	1	0	Sweden	28
"About Right"	0	1	1	Sweden	31
"Too Little"	1	1	0	Sweden	42
"Too Little"	0	1	0	Sweden	38
"Too Little"	1	1	1	Sweden	27
"About Right"	1	1	1	Sweden	63
"Too Little"	0	1	0	Sweden	32
"Too Little"	1	1	1	Sweden	51
"Too Little"	0	1	0	Sweden	43
"About Right"	1	1	0	Sweden	60
"About Right"	1	1	0	Sweden	71
"Too Little"	0	1	0	Sweden	73
"Too Little"	1	1	0	Sweden	18
"About Right"	0	1	1	Sweden	45
"About Right"	1	1	1	Sweden	28
"Too Little"	0	1	1	Sweden	23
"About Right"	1	1	0	Sweden	58
"About Right"	1	1	1	Sweden	48
"Too Little"	0	1	1	Sweden	26
"About Right"	0	1	0	Sweden	23
"About Right"	1	1	0	Sweden	31
"Too Little"	1	1	0	Sweden	57
"Too Little"	1	1	0	Sweden	60
"Too Little"	1	1	0	Sweden	49
"Too Little"	1	1	0	Sweden	68
"Too Little"	0	1	0	Sweden	38
"About Right"	1	1	1	Sweden	25
"About Right"	1	1	0	Sweden	19
"Too Little"	1	1	0	Sweden	23
"Too Much"  	0	1	0	Sweden	26
"About Right"	0	1	0	Sweden	60
"About Right"	1	1	1	Sweden	30
"About Right"	1	1	1	Sweden	23
"Too Little"	0	1	1	Sweden	40
"Too Little"	1	1	0	Sweden	69
"Too Little"	1	1	0	Sweden	55
"About Right"	1	1	0	Sweden	31
"Too Little"	1	1	1	Sweden	29
"Too Little"	1	1	0	Sweden	56
"About Right"	0	1	1	Sweden	26
"Too Little"	0	1	0	Sweden	72
"Too Little"	1	1	0	Sweden	19
"Too Little"	1	1	0	Sweden	63
"Too Little"	0	1	1	Sweden	19
"About Right"	1	1	1	Sweden	35
"About Right"	1	1	1	Sweden	49
"Too Little"	1	1	0	Sweden	33
"Too Little"	0	1	0	Sweden	41
"About Right"	0	1	1	Sweden	39
"Too Little"	0	1	0	Sweden	52
"Too Little"	1	1	1	Sweden	31
"Too Little"	0	1	1	Sweden	51
"Too Little"	1	1	1	Sweden	29
"About Right"	1	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	38
"About Right"	1	1	0	Sweden	28
"About Right"	0	1	0	Sweden	48
"About Right"	1	1	0	Sweden	68
"About Right"	0	1	0	Sweden	58
"Too Little"	1	1	1	Sweden	59
"Too Little"	0	1	0	Sweden	43
"About Right"	0	1	0	Sweden	44
"Too Little"	1	1	0	Sweden	35
"About Right"	0	1	0	Sweden	21
"Too Little"	1	1	1	Sweden	29
"Too Little"	1	1	1	Sweden	39
"About Right"	1	1	0	Sweden	36
"About Right"	0	1	1	Sweden	23
"About Right"	0	1	0	Sweden	65
"Too Little"	0	1	0	Sweden	63
"Too Little"	0	1	1	Sweden	35
"About Right"	1	1	0	Sweden	46
"Too Little"	0	1	0	Sweden	65
"About Right"	0	1	0	Sweden	41
"Too Little"	1	1	1	Sweden	42
"Too Little"	1	1	0	Sweden	39
"Too Little"	1	1	0	Sweden	46
"Too Little"	0	1	0	Sweden	49
"Too Little"	0	1	0	Sweden	68
"About Right"	1	1	0	Sweden	71
"Too Little"	0	1	1	Sweden	51
"Too Little"	1	1	0	Sweden	27
"Too Little"	0	1	0	Sweden	50
"Too Little"	0	1	0	Sweden	26
"Too Little"	1	1	1	Sweden	59
"Too Little"	0	1	0	Sweden	30
"Too Little"	0	1	0	Sweden	51
"About Right"	0	1	0	Sweden	33
"Too Little"	0	1	0	Sweden	55
"About Right"	1	1	0	Sweden	47
"About Right"	1	1	0	Sweden	66
"Too Little"	0	1	1	Sweden	46
"About Right"	1	1	0	Sweden	54
"About Right"	1	1	0	Sweden	61
"Too Little"	1	1	0	Sweden	65
"Too Little"	1	1	0	Sweden	59
"Too Little"	1	1	0	Sweden	44
"Too Little"	1	1	0	Sweden	72
"Too Little"	0	1	0	Sweden	67
"About Right"	0	1	0	Sweden	71
"Too Little"	1	1	0	Sweden	29
"Too Little"	0	1	0	Sweden	71
"Too Little"	0	1	0	Sweden	29
"Too Little"	0	1	0	Sweden	68
"Too Little"	1	1	0	Sweden	38
"Too Little"	1	1	1	Sweden	45
"About Right"	1	1	1	Sweden	39
"Too Little"	1	1	0	Sweden	40
"Too Little"	1	1	0	Sweden	46
"Too Little"	0	1	0	Sweden	70
"Too Little"	1	1	0	Sweden	36
"Too Little"	1	1	1	Sweden	44
"Too Little"	0	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	41
"About Right"	0	1	0	Sweden	52
"About Right"	0	1	0	Sweden	53
"About Right"	0	1	1	Sweden	38
"About Right"	1	1	0	Sweden	70
"Too Little"	0	1	0	Sweden	42
"About Right"	0	1	0	Sweden	27
"About Right"	1	1	0	Sweden	35
"About Right"	1	1	1	Sweden	36
"Too Little"	0	1	0	Sweden	23
"Too Little"	0	1	1	Sweden	42
"About Right"	0	1	0	Sweden	35
"Too Little"	1	1	0	Sweden	59
"Too Little"	1	1	0	Sweden	46
"Too Little"	1	1	0	Sweden	44
"Too Little"	1	1	0	Sweden	19
"About Right"	0	1	1	Sweden	51
"Too Little"	0	0	0	Sweden	59
"Too Little"	0	1	1	Sweden	23
"Too Little"	1	1	1	Sweden	26
"Too Little"	1	1	0	Sweden	53
"Too Little"	1	1	0	Sweden	29
"Too Little"	0	1	1	Sweden	49
"About Right"	1	1	0	Sweden	24
"Too Little"	1	1	0	Sweden	67
"About Right"	0	1	1	Sweden	31
"Too Little"	1	1	1	Sweden	32
"Too Little"	1	1	1	Sweden	32
"About Right"	1	1	0	Sweden	73
"Too Little"	0	1	1	Sweden	30
"Too Little"	0	1	1	Sweden	40
"Too Little"	1	1	0	Sweden	31
"Too Little"	0	1	1	Sweden	39
"About Right"	1	1	0	Sweden	50
"About Right"	0	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	48
"Too Little"	1	1	0	Sweden	68
"Too Little"	0	1	0	Sweden	24
"Too Little"	1	1	0	Sweden	47
"Too Little"	0	1	0	Sweden	28
"Too Little"	0	1	1	Sweden	47
"About Right"	0	1	0	Sweden	59
"About Right"	1	1	0	Sweden	52
"Too Little"	0	1	0	Sweden	41
"Too Little"	0	1	1	Sweden	47
"Too Little"	0	1	0	Sweden	68
"Too Little"	0	1	0	Sweden	72
"Too Little"	1	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	62
"Too Little"	1	1	1	Sweden	59
"Too Little"	1	1	1	Sweden	34
"About Right"	0	1	0	Sweden	50
"Too Little"	0	1	0	Sweden	33
"About Right"	0	1	0	Sweden	75
"Too Little"	1	1	0	Sweden	23
"Too Little"	1	1	0	Sweden	67
"About Right"	0	1	0	Sweden	44
"About Right"	1	1	0	Sweden	63
"About Right"	0	1	0	Sweden	71
"About Right"	1	1	0	Sweden	70
"About Right"	1	1	0	Sweden	25
"Too Little"	0	1	1	Sweden	53
"About Right"	1	1	1	Sweden	22
"About Right"	0	1	1	Sweden	41
"About Right"	0	1	1	Sweden	24
"Too Little"	0	1	0	Sweden	30
"Too Little"	0	1	1	Sweden	45
"Too Little"	0	1	0	Sweden	59
"About Right"	0	1	1	Sweden	73
"Too Little"	0	1	0	Sweden	58
"Too Little"	1	1	0	Sweden	31
"Too Little"	0	1	0	Sweden	46
"Too Much"  	0	1	1	Sweden	43
"About Right"	0	1	1	Sweden	70
"About Right"	0	1	0	Sweden	22
"Too Little"	1	1	1	Sweden	44
"Too Little"	0	1	1	Sweden	34
"About Right"	1	1	1	Sweden	67
"Too Little"	1	1	1	Sweden	51
"Too Little"	1	1	0	Sweden	37
"Too Little"	0	1	0	Sweden	29
"Too Little"	0	1	0	Sweden	48
"Too Little"	0	1	1	Sweden	48
"Too Little"	1	1	0	Sweden	43
"About Right"	0	1	0	Sweden	31
"Too Little"	0	1	0	Sweden	27
"Too Little"	1	1	0	Sweden	74
"Too Little"	0	1	1	Sweden	41
"Too Little"	0	1	0	Sweden	45
"Too Little"	1	1	0	Sweden	36
"Too Little"	0	1	0	Sweden	26
"Too Little"	1	1	0	Sweden	46
"Too Little"	0	1	0	Sweden	40
"About Right"	0	1	1	Sweden	44
"About Right"	1	1	1	Sweden	42
"About Right"	0	1	0	Sweden	58
"About Right"	1	0	1	Sweden	39
"About Right"	1	1	0	Sweden	41
"Too Little"	1	1	0	Sweden	22
"Too Little"	1	1	0	Sweden	36
"Too Little"	1	1	0	Sweden	37
"About Right"	1	1	0	Sweden	70
"Too Much"  	0	1	0	Sweden	53
"About Right"	0	1	1	Sweden	30
"Too Little"	0	1	1	Sweden	41
"Too Little"	0	1	1	Sweden	28
"Too Little"	0	1	0	Sweden	69
"Too Little"	1	1	0	Sweden	21
"About Right"	0	1	1	Sweden	35
"Too Little"	1	1	0	Sweden	34
"About Right"	0	1	0	Sweden	48
"Too Little"	0	1	0	Sweden	27
"Too Little"	0	1	0	Sweden	19
"About Right"	1	1	0	Sweden	48
"About Right"	1	1	0	Sweden	42
"About Right"	1	1	0	Sweden	37
"Too Little"	0	1	0	Sweden	72
"About Right"	1	1	0	Sweden	72
"Too Little"	1	1	1	Sweden	36
"Too Little"	1	1	0	Sweden	21
"About Right"	0	1	1	Sweden	34
"About Right"	1	1	0	Sweden	52
"Too Little"	1	1	0	Sweden	30
"About Right"	1	1	1	Sweden	60
"Too Little"	1	1	0	Sweden	53
"Too Little"	0	1	0	Sweden	51
"About Right"	0	1	1	Sweden	38
"Too Little"	1	1	0	Sweden	55
"About Right"	1	1	0	Sweden	40
"Too Little"	1	1	0	Sweden	72
"About Right"	1	1	0	Sweden	44
"About Right"	1	1	0	Sweden	38
"About Right"	0	1	0	Sweden	72
"Too Little"	1	1	0	Sweden	45
"Too Little"	1	1	0	Sweden	27
"Too Little"	0	1	0	Sweden	26
"About Right"	1	1	0	Sweden	71
"Too Little"	1	1	0	Sweden	37
"Too Little"	1	1	0	Sweden	75
"About Right"	1	1	1	Sweden	45
"About Right"	1	1	0	Sweden	75
"Too Little"	0	1	0	Sweden	21
"About Right"	1	1	0	Sweden	42
"Too Little"	1	1	1	Sweden	37
"Too Little"	1	1	0	Sweden	19
"Too Little"	0	1	1	Sweden	44
"Too Little"	1	1	0	Sweden	69
"About Right"	1	1	0	Sweden	36
"Too Little"	0	1	0	Sweden	18
"Too Little"	0	1	1	Sweden	24
"About Right"	1	1	0	Sweden	29
"About Right"	1	1	0	Sweden	51
"Too Little"	1	1	0	Sweden	54
"Too Little"	1	1	0	Sweden	74
"About Right"	0	1	0	Sweden	75
"Too Little"	1	1	1	Sweden	20
"Too Little"	0	1	0	Sweden	28
"Too Much"  	0	1	0	Sweden	22
"About Right"	1	1	1	Sweden	53
"About Right"	1	1	0	Sweden	38
"About Right"	0	1	0	Sweden	47
"Too Little"	1	1	1	Sweden	24
"About Right"	0	1	1	Sweden	25
"About Right"	1	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	42
"About Right"	0	1	0	Sweden	71
"Too Little"	0	0	0	Sweden	35
"About Right"	0	1	0	Sweden	40
"Too Much"  	1	0	0	Sweden	29
"Too Little"	0	1	0	Sweden	73
"Too Little"	1	1	0	Sweden	37
"Too Little"	0	1	0	Sweden	63
"Too Little"	1	1	0	Sweden	71
"About Right"	1	1	1	Sweden	40
"Too Little"	0	1	0	Sweden	61
"About Right"	1	1	0	Sweden	27
"Too Little"	0	1	1	Sweden	39
"About Right"	0	1	0	Sweden	43
"Too Little"	1	1	0	Sweden	50
"About Right"	0	1	1	Sweden	48
"Too Little"	1	1	0	Sweden	22
"Too Little"	1	1	0	Sweden	60
"About Right"	1	1	0	Sweden	75
"Too Little"	0	1	0	Sweden	47
"About Right"	1	1	0	Sweden	30
"Too Little"	0	1	0	Sweden	39
"Too Little"	0	1	0	Sweden	48
"About Right"	1	1	0	Sweden	59
"Too Little"	0	1	1	Sweden	41
"Too Little"	1	1	0	Sweden	29
"Too Little"	0	1	0	Sweden	43
"Too Little"	1	1	0	Sweden	48
"Too Little"	0	1	0	Sweden	25
"Too Little"	0	1	1	Sweden	24
"About Right"	1	1	1	Sweden	61
"Too Little"	1	1	0	Sweden	57
"Too Little"	0	1	0	Sweden	62
"Too Little"	1	1	1	Sweden	45
"Too Little"	1	1	0	Sweden	44
"Too Little"	0	1	0	Sweden	23
"Too Little"	1	1	0	Sweden	38
"About Right"	1	1	1	Sweden	60
"Too Little"	1	1	0	Sweden	48
"About Right"	0	1	0	Sweden	66
"About Right"	1	1	0	Sweden	52
"Too Little"	1	1	1	Sweden	34
"Too Little"	1	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	26
"Too Little"	1	1	0	Sweden	63
"About Right"	0	1	1	Sweden	59
"Too Little"	0	1	1	Sweden	24
"Too Little"	0	1	0	Sweden	46
"Too Little"	1	1	1	Sweden	52
"About Right"	1	1	0	Sweden	52
"Too Little"	1	1	0	Sweden	36
"About Right"	1	1	0	Sweden	56
"About Right"	0	1	1	Sweden	21
"About Right"	1	0	0	Sweden	46
"Too Little"	0	1	1	Sweden	48
"Too Little"	0	1	0	Sweden	40
"About Right"	1	1	0	Sweden	24
"About Right"	0	1	1	Sweden	50
"Too Little"	1	1	0	Sweden	24
"Too Little"	0	1	0	Sweden	58
"Too Little"	0	1	0	Sweden	39
"Too Little"	1	1	1	Sweden	66
"About Right"	1	1	0	Sweden	47
"About Right"	0	1	0	Sweden	52
"Too Little"	1	1	0	Sweden	74
"Too Little"	1	1	0	Sweden	45
"Too Little"	0	1	1	Sweden	53
"Too Little"	0	1	0	Sweden	57
"About Right"	1	1	0	Sweden	72
"Too Little"	1	1	0	Sweden	66
"About Right"	1	1	1	Sweden	53
"Too Little"	1	1	0	Sweden	38
"About Right"	1	1	0	Sweden	30
"Too Little"	0	1	0	Sweden	42
"Too Little"	0	1	1	Sweden	27
"Too Little"	0	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	64
"About Right"	0	1	0	Sweden	20
"Too Little"	1	1	0	Sweden	47
"About Right"	1	1	1	Sweden	20
"Too Little"	1	1	0	Sweden	42
"About Right"	0	1	1	Sweden	70
"Too Much"  	0	1	0	Sweden	51
"Too Little"	1	1	0	Sweden	36
"Too Little"	0	1	0	Sweden	20
"Too Little"	0	1	1	Sweden	58
"Too Little"	1	1	1	Sweden	53
"Too Little"	0	1	1	Sweden	46
"About Right"	0	1	0	Sweden	34
"Too Little"	0	1	0	Sweden	61
"Too Little"	0	1	0	Sweden	67
"Too Little"	1	1	0	Sweden	43
"Too Little"	1	1	0	Sweden	20
"Too Little"	0	1	0	Sweden	27
"Too Much"  	0	1	0	Sweden	38
"About Right"	1	1	0	Sweden	75
"About Right"	1	1	1	Sweden	68
"About Right"	0	1	0	Sweden	71
"Too Little"	1	1	0	Sweden	40
"Too Little"	1	1	0	Sweden	45
"Too Little"	1	1	0	Sweden	74
"Too Little"	1	1	1	Sweden	51
"Too Little"	1	1	1	Sweden	46
"About Right"	0	1	1	Sweden	29
"Too Little"	0	1	1	Sweden	46
"Too Little"	1	1	1	Sweden	29
"Too Little"	1	1	0	Sweden	22
"Too Little"	1	1	0	Sweden	59
"Too Little"	0	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	42
"Too Little"	1	1	0	Sweden	71
"Too Little"	0	1	0	Sweden	47
"Too Little"	1	1	0	Sweden	38
"Too Much"  	0	1	1	Sweden	29
"Too Little"	1	0	0	Sweden	56
"About Right"	1	1	0	Sweden	57
"About Right"	1	1	0	Sweden	19
"Too Little"	0	1	1	Sweden	46
"Too Little"	1	1	0	Sweden	23
"About Right"	0	1	1	Sweden	37
"Too Little"	1	1	1	Sweden	51
"Too Little"	1	1	1	Sweden	62
"Too Little"	0	1	0	Sweden	51
"Too Little"	0	1	0	Sweden	29
"Too Little"	0	1	1	Sweden	38
"About Right"	1	1	0	Sweden	22
"Too Little"	1	1	0	Sweden	37
"Too Little"	0	1	0	Sweden	29
"Too Little"	1	1	1	Sweden	23
"About Right"	0	1	1	Sweden	57
"About Right"	1	1	0	Sweden	50
"Too Little"	1	1	0	Sweden	50
"Too Much"  	1	1	1	Sweden	41
"Too Little"	1	1	0	Sweden	31
"Too Little"	0	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	30
"Too Little"	0	1	0	Sweden	59
"Too Little"	1	1	0	Sweden	31
"Too Little"	0	1	1	Sweden	27
"Too Little"	0	1	0	Sweden	30
"Too Little"	1	1	0	Sweden	19
"Too Little"	0	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	50
"Too Little"	0	1	1	Sweden	43
"Too Little"	0	1	0	Sweden	28
"Too Little"	1	1	0	Sweden	18
"Too Little"	1	1	0	Sweden	19
"Too Little"	1	1	1	Sweden	53
"Too Little"	0	1	0	Sweden	40
"Too Little"	0	1	0	Sweden	54
"Too Little"	0	1	0	Sweden	58
"About Right"	1	1	1	Sweden	56
"Too Little"	0	1	0	Sweden	20
"Too Little"	1	1	0	Sweden	40
"About Right"	1	1	1	Sweden	54
"About Right"	1	1	1	Sweden	43
"About Right"	0	0	0	Sweden	51
"Too Little"	0	1	0	Sweden	33
"Too Much"  	1	1	1	Sweden	23
"Too Little"	0	1	0	Sweden	71
"About Right"	0	1	1	Sweden	35
"Too Little"	0	1	0	Sweden	59
"About Right"	0	1	1	Sweden	59
"About Right"	1	1	0	Sweden	33
"About Right"	0	0	0	Sweden	19
"About Right"	1	1	1	Sweden	75
"Too Little"	1	1	0	Sweden	62
"Too Little"	0	1	1	Sweden	38
"About Right"	1	1	0	Sweden	21
"Too Little"	0	1	0	Sweden	21
"Too Little"	0	1	0	Sweden	43
"Too Little"	1	1	0	Sweden	45
"About Right"	0	1	1	Sweden	33
"Too Little"	1	1	0	Sweden	19
"About Right"	0	1	0	Sweden	71
"About Right"	0	1	0	Sweden	37
"Too Little"	1	1	1	Sweden	48
"Too Little"	1	1	0	Sweden	54
"About Right"	1	1	0	Sweden	26
"About Right"	1	1	0	Sweden	43
"Too Little"	0	1	0	Sweden	59
"Too Little"	0	1	0	Sweden	37
"Too Little"	0	1	1	Sweden	30
"Too Little"	1	1	0	Sweden	59
"Too Little"	0	1	0	Sweden	54
"Too Little"	0	1	0	Sweden	21
"Too Little"	1	1	0	Sweden	23
"Too Little"	1	1	1	Sweden	71
"About Right"	0	1	0	Sweden	30
"Too Little"	1	1	0	Sweden	20
"About Right"	1	1	0	Sweden	34
"Too Little"	1	1	1	Sweden	45
"About Right"	0	1	0	Sweden	49
"About Right"	0	1	0	Sweden	24
"Too Little"	1	1	0	Sweden	52
"Too Little"	1	1	0	Sweden	46
"About Right"	1	1	0	Sweden	32
"About Right"	1	1	1	Sweden	46
"Too Little"	0	0	1	Sweden	53
"Too Little"	1	1	0	Sweden	67
"Too Little"	0	1	0	Sweden	50
"About Right"	1	1	0	Sweden	42
"Too Little"	0	1	0	Sweden	21
"Too Little"	0	1	0	Sweden	62
"Too Little"	1	1	1	Sweden	75
"About Right"	0	1	1	Sweden	32
"Too Little"	0	1	1	Sweden	32
"Too Little"	1	1	0	Sweden	34
"Too Little"	1	1	0	Sweden	35
"Too Little"	0	1	0	Sweden	28
"Too Little"	1	1	0	Sweden	18
"About Right"	1	1	0	Sweden	71
"About Right"	1	1	0	Sweden	38
"Too Little"	0	1	1	Sweden	51
"Too Little"	0	1	0	Sweden	22
"About Right"	0	1	0	Sweden	40
"About Right"	0	1	1	Sweden	33
"Too Little"	1	1	0	Sweden	27
"Too Little"	1	1	0	Sweden	56
"About Right"	1	1	0	Sweden	50
"Too Little"	0	1	0	Sweden	24
"Too Little"	0	1	1	Sweden	46
"Too Little"	0	1	0	Sweden	40
"About Right"	0	1	0	Sweden	30
"About Right"	0	1	1	Sweden	45
"Too Little"	1	1	0	Sweden	29
"Too Little"	0	1	1	Sweden	75
"Too Little"	1	1	0	Sweden	62
"Too Little"	0	1	0	Sweden	32
"Too Little"	0	1	0	Sweden	29
"About Right"	1	1	0	Sweden	67
"About Right"	0	1	1	Sweden	30
"Too Little"	0	1	0	Sweden	29
"Too Little"	0	1	0	Sweden	37
"Too Little"	1	1	0	Sweden	48
"Too Little"	0	1	0	Sweden	18
"Too Little"	0	1	0	Sweden	36
"Too Little"	1	1	0	Sweden	56
"About Right"	1	1	0	Sweden	21
"Too Little"	0	1	0	Sweden	52
"About Right"	0	1	1	Sweden	21
"Too Little"	0	1	1	Sweden	51
"Too Little"	0	1	1	Sweden	60
"Too Little"	0	1	1	Sweden	57
"Too Little"	0	1	0	Sweden	52
"About Right"	1	1	0	Sweden	22
"About Right"	0	1	0	Sweden	39
