school	iq	test	ses	class.size	meanses	meaniq
3865	239	12.5	33	25	31	24.419	11.516
3866	239	12.5	32	17	31	24.419	11.516
3867	239	12.5	53	17	31	24.419	11.516
3868	239	10	47	20	31	24.419	11.516
3869	239	9.5	41	20	31	24.419	11.516
3870	239	12	49	25	31	24.419	11.516
3871	239	12.5	45	30	31	24.419	11.516
3872	239	12.5	47	17	31	24.419	11.516
3873	239	9	31	34	31	24.419	11.516
3874	239	11	45	43	31	24.419	11.516
3875	239	13	49	25	31	24.419	11.516
3876	239	12.5	43	17	31	24.419	11.516
3877	239	12.5	47	26	31	24.419	11.516
3878	239	11.5	39	37	31	24.419	11.516
3879	239	13.5	56	20	31	24.419	11.516
3880	239	13	54	31	31	24.419	11.516
3881	240	8.5	29	19	26	26.308	12.036
3882	240	11.5	36	NA	26	26.308	12.036
3883	240	11	28	20	26	26.308	12.036
3884	240	13	41	30	26	26.308	12.036
3885	240	12	41	30	26	26.308	12.036
3886	240	11	35	20	26	26.308	12.036
3887	240	14.5	50	10	26	26.308	12.036
3888	240	12.5	43	33	26	26.308	12.036
3889	240	11	45	30	26	26.308	12.036
3890	240	13.5	47	17	26	26.308	12.036
3891	240	15	39	33	26	26.308	12.036
3892	240	11.5	35	30	26	26.308	12.036
3893	240	11.5	44	30	26	26.308	12.036
3894	240	12	52	40	26	26.308	12.036
3895	241	13.5	51	18	23	20.522	11.435
3896	241	14	51	18	23	20.522	11.435
3897	241	14	54	18	23	20.522	11.435
3898	241	10	33	15	23	20.522	11.435
3899	241	9.5	51	23	23	20.522	11.435
3900	241	13	47	40	23	20.522	11.435
3901	241	7	38	17	23	20.522	11.435
3902	241	9.5	33	17	23	20.522	11.435
3903	241	13.5	44	17	23	20.522	11.435
3904	241	8.5	29	17	23	20.522	11.435
3905	241	14.5	50	27	23	20.522	11.435
3906	241	15.5	48	45	23	20.522	11.435
3907	241	11	36	10	23	20.522	11.435
3908	241	12.5	53	28	23	20.522	11.435
3909	241	9	44	18	23	20.522	11.435
3910	241	12	34	17	23	20.522	11.435
3911	241	11	28	20	23	20.522	11.435
3912	241	11	39	15	23	20.522	11.435
3913	241	12.5	40	28	23	20.522	11.435
3914	241	10	44	10	23	20.522	11.435
3915	241	12.5	39	17	23	20.522	11.435
3916	241	11	37	27	23	20.522	11.435
3917	241	8	23	10	23	20.522	11.435
3918	242	8.5	NA	NA	37	29.909	10.667
3919	242	10	32	45	37	29.909	10.667
3920	242	10	38	23	37	29.909	10.667
3921	242	14.5	54	50	37	29.909	10.667
3922	242	11	45	20	37	29.909	10.667
3923	242	13	49	35	37	29.909	10.667
3924	242	8.5	29	25	37	29.909	10.667
3925	242	7	38	25	37	29.909	10.667
3926	242	11.5	53	30	37	29.909	10.667
3927	242	12.5	50	25	37	29.909	10.667
3928	242	10	46	18	37	29.909	10.667
3929	242	11.5	42	33	37	29.909	10.667
3930	243	9	46	23	15	22.375	10.375
3931	243	10	48	27	15	22.375	10.375
3932	243	11	39	20	15	22.375	10.375
3933	243	9	29	23	15	22.375	10.375
3934	243	10	42	23	15	22.375	10.375
3935	243	9.5	43	20	15	22.375	10.375
3936	243	12.5	35	20	15	22.375	10.375
3937	243	12	51	23	15	22.375	10.375
3938	244	9	33	18	13	19.154	11.115
3939	244	13	36	18	13	19.154	11.115
3940	244	8	17	18	13	19.154	11.115
3941	244	14	28	20	13	19.154	11.115
3942	244	10.5	43	28	13	19.154	11.115
3943	244	12.5	49	18	13	19.154	11.115
3944	244	11	39	23	13	19.154	11.115
3945	244	12.5	51	15	13	19.154	11.115
3946	244	7	29	15	13	19.154	11.115
3947	244	11.5	38	25	13	19.154	11.115
3948	244	12.5	52	15	13	19.154	11.115
3949	244	13.5	42	18	13	19.154	11.115
3950	244	9.5	34	18	13	19.154	11.115
3951	246	11	NA	41	32	40.462	12.615
3952	246	14.5	55	35	32	40.462	12.615
3953	246	12.5	42	40	32	40.462	12.615
3954	246	12.5	47	50	32	40.462	12.615
3955	246	12.5	42	40	32	40.462	12.615
3956	246	13	47	50	32	40.462	12.615
3957	246	11	41	50	32	40.462	12.615
3958	246	10.5	32	35	32	40.462	12.615
3959	246	12.5	53	50	32	40.462	12.615
3960	246	14	47	50	32	40.462	12.615
3961	246	16.5	56	40	32	40.462	12.615
3962	246	12.5	51	30	32	40.462	12.615
3963	246	11	33	15	32	40.462	12.615
3964	248	11.5	33	31	30	34.2	13.9
3965	248	11	31	28	30	34.2	13.9
3966	248	11.5	37	26	30	34.2	13.9
3967	248	14.5	38	30	30	34.2	13.9
3968	248	12	40	34	30	34.2	13.9
3969	248	14	51	47	30	34.2	13.9
3970	248	12	41	37	30	34.2	13.9
3971	248	17	52	45	30	34.2	13.9
3972	248	18	50	39	30	34.2	13.9
3973	248	15	47	23	30	34.2	13.9
3974	248	14.5	52	40	30	34.2	13.9
3975	248	16.5	NA	47	30	34.2	13.9
3976	248	13.5	49	24	30	34.2	13.9
3977	248	13	40	23	30	34.2	13.9
3978	248	14.5	53	39	30	34.2	13.9
3979	249	13.5	47	27	24	30.417	12.208
3980	249	12.5	41	27	24	30.417	12.208
3981	249	15.5	53	50	24	30.417	12.208
3982	249	13	41	33	24	30.417	12.208
3983	249	11.5	39	30	24	30.417	12.208
3984	249	10	45	23	24	30.417	12.208
3985	249	10.5	34	23	24	30.417	12.208
3986	249	11.5	41	33	24	30.417	12.208
3987	249	10.5	37	33	24	30.417	12.208
3988	249	12	33	33	24	30.417	12.208
3989	249	8.5	33	33	24	30.417	12.208
3990	249	13.5	48	40	24	30.417	12.208
3991	249	12	37	20	24	30.417	12.208
3992	249	12.5	40	37	24	30.417	12.208
3993	249	10.5	37	20	24	30.417	12.208
3994	249	10.5	34	20	24	30.417	12.208
3995	249	11.5	49	23	24	30.417	12.208
3996	249	11.5	47	23	24	30.417	12.208
3997	249	13	38	47	24	30.417	12.208
3998	249	14.5	49	33	24	30.417	12.208
3999	249	15	44	33	24	30.417	12.208
4000	249	12	33	33	24	30.417	12.208
4001	249	12	46	33	24	30.417	12.208
4002	249	15.5	50	23	24	30.417	12.208
4003	250	8.5	NA	17	25	30.188	11.656
4004	250	12.5	23	17	25	30.188	11.656
4005	250	8	23	28	25	30.188	11.656
4006	250	11.5	39	33	25	30.188	11.656
4007	250	11.5	51	30	25	30.188	11.656
4008	250	12.5	41	18	25	30.188	11.656
4009	250	11	38	17	25	30.188	11.656
4010	250	11	32	27	25	30.188	11.656
4011	250	15.5	38	48	25	30.188	11.656
4012	250	14	55	40	25	30.188	11.656
4013	250	12.5	51	37	25	30.188	11.656
4014	250	11.5	51	47	25	30.188	11.656
4015	250	8	36	40	25	30.188	11.656
4016	250	13	47	27	25	30.188	11.656
4017	250	11	33	10	25	30.188	11.656
4018	250	14.5	46	47	25	30.188	11.656
4019	252	10.5	NA	35	25	25.75	11.208
4020	252	12.5	37	33	25	25.75	11.208
4021	252	7.5	34	30	25	25.75	11.208
4022	252	12.5	40	40	25	25.75	11.208
4023	252	13	42	23	25	25.75	11.208
4024	252	10	34	15	25	25.75	11.208
4025	252	12	48	15	25	25.75	11.208
4026	252	12.5	31	28	25	25.75	11.208
4027	252	11	32	20	25	25.75	11.208
4028	252	13.5	38	20	25	25.75	11.208
4029	252	9	47	27	25	25.75	11.208
4030	252	10.5	36	23	25	25.75	11.208
4031	254	10	23	25	25	25.909	11.652
4032	254	10.5	40	NA	25	25.909	11.652
4033	254	12	46	30	25	25.909	11.652
4034	254	8	41	22	25	25.909	11.652
4035	254	13	47	37	25	25.909	11.652
4036	254	11.5	42	28	25	25.909	11.652
4037	254	9	35	17	25	25.909	11.652
4038	254	10.5	52	24	25	25.909	11.652
4039	254	12	43	26	25	25.909	11.652
4040	254	12	37	20	25	25.909	11.652
4041	254	12	49	30	25	25.909	11.652
4042	254	9.5	37	11	25	25.909	11.652
4043	254	13.5	57	22	25	25.909	11.652
4044	254	10.5	48	20	25	25.909	11.652
4045	254	13	54	33	25	25.909	11.652
4046	254	12.5	56	33	25	25.909	11.652
4047	254	12	53	30	25	25.909	11.652
4048	254	14	50	26	25	25.909	11.652
4049	254	11.5	46	26	25	25.909	11.652
4050	254	12	50	17	25	25.909	11.652
4051	254	13.5	NA	28	25	25.909	11.652
4052	254	11.5	49	32	25	25.909	11.652
4053	254	14	53	33	25	25.909	11.652
4054	256	8	NA	11	32	17.182	10.318
4055	256	12	45	30	32	17.182	10.318
4056	256	11	25	17	32	17.182	10.318
4057	256	6	11	10	32	17.182	10.318
4058	256	9.5	19	17	32	17.182	10.318
4059	256	8	16	17	32	17.182	10.318
4060	256	13.5	42	30	32	17.182	10.318
4061	256	11	29	10	32	17.182	10.318
4062	256	10	24	10	32	17.182	10.318
4063	256	13.5	52	27	32	17.182	10.318
4064	256	11	30	10	32	17.182	10.318
4065	257	NA	21	15	23	17.714	11.667
4066	257	10	35	11	23	17.714	11.667
4067	257	11.5	46	37	23	17.714	11.667
4068	257	12	29	11	23	17.714	11.667
4069	257	8.5	27	15	23	17.714	11.667
4070	257	13.5	49	15	23	17.714	11.667
4071	257	14.5	45	20	23	17.714	11.667
4072	258	NA	37	24	30	19.625	10.643
4073	258	9.5	21	13	30	19.625	10.643
4074	258	10	25	10	30	19.625	10.643
4075	258	12.5	21	17	30	19.625	10.643
4076	258	9	33	25	30	19.625	10.643
4077	258	11	26	25	30	19.625	10.643
4078	258	10.5	34	18	30	19.625	10.643
4079	258	12	39	25	30	19.625	10.643
4080	259	9.5	NA	11	28	14.481	10.815
4081	259	10.5	36	11	28	14.481	10.815
4082	259	10	25	10	28	14.481	10.815
4083	259	7	21	11	28	14.481	10.815
4084	259	10.5	39	11	28	14.481	10.815
4085	259	11.5	NA	17	28	14.481	10.815
4086	259	10.5	36	11	28	14.481	10.815
4087	259	9	23	19	28	14.481	10.815
4088	259	11	26	14	28	14.481	10.815
4089	259	10.5	39	23	28	14.481	10.815
4090	259	9.5	29	12	28	14.481	10.815
4091	259	10	26	17	28	14.481	10.815
4092	259	12.5	33	14	28	14.481	10.815
4093	259	10.5	24	11	28	14.481	10.815
4094	259	11.5	41	11	28	14.481	10.815
4095	259	11	40	11	28	14.481	10.815
4096	259	8.5	31	11	28	14.481	10.815
4097	259	14.5	38	11	28	14.481	10.815
4098	259	12.5	42	11	28	14.481	10.815
4099	259	12.5	22	19	28	14.481	10.815
4100	259	9	33	17	28	14.481	10.815
4101	259	7	31	15	28	14.481	10.815
4102	259	12	43	19	28	14.481	10.815
4103	259	10.5	28	11	28	14.481	10.815
4104	259	12.5	38	22	28	14.481	10.815
4105	259	13	50	30	28	14.481	10.815
4106	259	15	39	11	28	14.481	10.815
